#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h34 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : CCLM4-8-17_HadGEM2
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL15 : Niveau de réchauffement Monde 1.5 degrés -> 2030 / France +2°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORIFM40_yr : Indicateur feux météo nombre de jours supérieurs à 40 (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     AIFM40_yr : Ecart de indicateur feux météo nombre de jours supérieurs à 40 (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORIFM40_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;AIFM40_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
568;41.5517;9.1743;GWL15;16.58;24.56;9.98;28.86;7.1;42.3;63.3;840.09;66.73;273;35.53;59.25;5.3;43;170;1.48;1.81;1.6;1.69;5;18.6;31.3;1.8;10;-9;0.1;0.04;0.17;0.19;0.11;
569;41.5454;9.2694;GWL15;16.92;24.67;10.5;29.13;7.6;43.8;63.8;806.11;53.01;260.48;31.91;72.43;4.8;51;185;1.35;1.52;1.61;1.43;5.4;17.5;29.4;1.1;9;3;0.08;-0.15;0.13;0.12;0.16;
707;41.6474;8.8014;GWL15;16.39;23.62;10.04;27.54;1.8;21.2;49.9;773.43;60.94;214.59;30.18;58.52;4.3;17;167;1.16;1.22;1.35;1.16;1.5;12.2;21.2;0.7;5;-8;0.06;-0.02;0.1;0.09;0.18;
708;41.6415;8.8967;GWL15;15.89;23.39;9.38;27.29;2.1;25.1;48.2;828.4;65;229.1;32.16;60.83;4.3;18;157;1.21;1.4;1.33;1.35;1.8;13.9;21.4;0.7;7;-6;0.06;-0.03;0.09;0.08;0.16;
709;41.6355;8.992;GWL15;15.79;23.42;9.22;27.29;2.3;27.6;50.4;834.01;65.77;229.18;32.52;55.73;4.3;19;154;1.3;1.56;1.4;1.47;2;14.8;24.4;0.7;8;-2;0.05;-0.06;0.08;0.1;0.13;
710;41.6294;9.0873;GWL15;15;23.11;8.21;26.93;4.2;28;49;1056.73;82.66;317.81;39.29;62.53;4.6;16;125;1.39;1.77;1.46;1.73;3;13.3;24.5;1;7;8;0.04;-0.08;0.07;0.12;0.01;
711;41.6232;9.1826;GWL15;14.94;23.06;8.15;26.85;4.2;27.8;48.8;1064.59;83.82;319.82;39.59;62.81;4.6;17;139;1.4;1.78;1.47;1.75;3;13.4;24.2;1;7;6;0.04;-0.07;0.08;0.12;0.01;
712;41.6169;9.2779;GWL15;16.92;24.64;10.46;28.9;4.4;40.5;69.2;918.66;54.86;304.8;40.31;80.94;4.7;19;170;1.24;1.34;1.49;1.27;3.4;16.5;27.3;1;6;-1;0.1;-0.11;0.15;0.21;0.12;
849;41.7248;8.7138;GWL15;16.46;23.75;10.08;27.62;1;22;54.5;804.17;68.86;216.51;31.43;56.65;5.1;15;164;1.19;1.32;1.36;1.2;0.7;12.7;25.7;1.4;4;-5;0.11;0.09;0.12;0.15;0.15;
850;41.719;8.8093;GWL15;16.44;23.74;10.06;27.6;1;22;54.2;805.53;68.57;216.97;31.48;56.72;5.1;15;166;1.2;1.32;1.36;1.2;0.7;12.7;25.4;1.3;4;-7;0.11;0.08;0.12;0.14;0.15;
851;41.713;8.9047;GWL15;15.68;23.31;9.1;27.25;2.3;28.1;47.2;854.5;66.83;236.11;33.14;61.92;4.3;19;149;1.26;1.51;1.36;1.47;1.9;14.6;21.4;0.7;7;-4;0.05;-0.03;0.09;0.08;0.15;
852;41.707;9.0001;GWL15;15.41;23.45;8.63;27.52;4.5;31.2;50;1027.77;84.21;301.89;37.72;67.89;4.3;16;134;1.33;1.66;1.4;1.67;3.4;14;23.7;0.7;6;1;0.06;-0.03;0.08;0.07;0.16;
853;41.7009;9.0955;GWL15;14.93;23.02;8.13;26.93;4.7;27.5;45.6;1068.47;81.05;309.12;41.35;66.98;4.7;17;129;1.31;1.66;1.36;1.71;3.5;12.7;20.7;1.1;7;6;0.05;-0.09;0.05;0.14;0.09;
854;41.6946;9.1909;GWL15;13.63;21.8;6.86;24.89;1.5;15;40.8;1171.12;81.49;339.09;42.41;74.07;4.2;22;125;1.37;1.76;1.43;1.7;1.2;7.8;21.1;0.5;9;16;0.03;-0.18;0.02;0.06;-0.05;
855;41.6884;9.2863;GWL15;15.7;23.81;9;27.92;5.2;33.8;57.8;1003.75;57.63;330.69;43.86;79.88;4.8;21;159;1.24;1.5;1.38;1.52;4;14;23.3;1.2;8;7;0.06;-0.16;0.1;0.17;-0.05;
856;41.682;9.3817;GWL15;17.03;24.67;10.62;28.99;4.8;41.2;68.9;877.78;50.1;288.78;39.29;74.67;4.5;19;178;1.17;1.22;1.44;1.18;4;16;25.9;0.8;5;5;0.06;-0.15;0.1;0.17;-0.03;
992;41.7963;8.7216;GWL15;16.37;23.7;9.96;27.55;1;21.9;54.2;813.92;69.34;219.16;31.92;57.04;5;15;162;1.2;1.34;1.35;1.22;0.7;12.7;25.6;1.4;4;-4;0.11;0.08;0.12;0.15;0.15;
993;41.7905;8.8171;GWL15;15.47;23.29;8.8;27.1;1.2;27.9;51.2;923.3;77.19;249.48;35.95;61.5;5.1;18;140;1.35;1.75;1.38;1.66;0.7;15.4;26.5;1.4;6;0;0.1;0.07;0.12;0.14;0.13;
994;41.7845;8.9127;GWL15;15.92;23.86;9.2;28.12;4.8;34.9;52.3;990.75;77.01;295.15;36.46;68.23;4.8;15;137;1.25;1.53;1.35;1.55;3.6;15.2;22.2;1.1;6;-8;0.08;-0.05;0.12;0.11;0.19;
995;41.7785;9.0083;GWL15;13.61;21.81;6.81;24.94;1.1;17.5;39.7;1207.82;93.62;356.3;44.2;76.34;4.9;21;114;1.4;1.8;1.45;1.81;0.9;10.5;19.2;1.2;8;6;0.07;-0.06;0.1;0.1;0.15;
996;41.7724;9.1038;GWL15;12.98;21.12;6.18;24.18;0.3;10.9;31.9;1433.79;100.75;450.34;54.34;87.01;4.8;17;109;1.31;1.63;1.38;1.65;0.3;6.8;15.3;1.1;7;15;0.07;-0.18;0.1;0.15;0.15;
997;41.7661;9.1993;GWL15;12.76;20.91;6.02;23.79;0.2;9.6;31.8;1434.47;102.07;451.91;52.48;91.97;4.3;16;110;1.35;1.69;1.47;1.61;0.2;6.5;16.9;0.7;7;15;0.05;-0.19;0.08;0.1;0.01;
998;41.7598;9.2948;GWL15;14.61;22.75;7.8;26.78;3.3;26;42.2;1261.38;90.77;396.48;46.01;84.21;4.2;14;124;1.3;1.6;1.4;1.62;2.6;12.7;20.7;0.5;7;15;0.05;-0.19;0.07;0.1;0;
999;41.7535;9.3902;GWL15;16.74;24.47;10.26;28.78;4.8;39;65.9;905.15;51.65;298.47;40.17;75.9;4.7;20;173;1.17;1.26;1.42;1.24;3.8;15.6;25.1;0.9;6;4;0.06;-0.15;0.1;0.17;-0.03;
1134;41.8737;8.6336;GWL15;16.57;23.82;10.23;27.72;1.2;22.8;54.4;791.96;67.65;213.27;31.09;56.2;4.9;15;162;1.19;1.3;1.38;1.18;0.8;13.2;25.6;1.4;4;-4;0.11;0.08;0.12;0.15;0.15;
1135;41.8679;8.7294;GWL15;16.57;23.82;10.23;27.72;1.2;22.8;54.4;792.35;68.05;213.27;31.09;56.2;4.9;15;150;1.19;1.3;1.38;1.18;0.8;13.2;25.6;1.4;3;-4;0.11;0.09;0.12;0.15;0.15;
1136;41.862;8.8251;GWL15;15.85;23.51;9.24;27.37;1.3;27.5;52.9;879.73;73.69;237.19;34.32;59.56;4.8;17;143;1.29;1.6;1.35;1.5;0.9;15.1;26.4;1.3;5;-2;0.1;0.07;0.12;0.15;0.13;
1137;41.856;8.9207;GWL15;14.87;23;8.06;26.88;4;29;46.8;1102.15;85.19;326.93;40.49;72.45;4.8;19;121;1.35;1.74;1.4;1.79;2.9;14.7;22.4;1.1;8;1;0.07;-0.05;0.11;0.1;0.17;
1138;41.85;9.0164;GWL15;15.01;23.08;8.2;27.07;4.6;29;44.5;1057.53;72.27;305.92;39.72;67.83;4.8;18;128;1.25;1.58;1.28;1.66;3.4;13.7;19.1;1.1;9;6;0.06;-0.18;0.05;0.08;0.16;
1139;41.8439;9.112;GWL15;11.05;19.11;4.4;21.52;0;1.3;19.7;1601.81;110.8;514.07;61.78;97.38;4.9;6;101;1.31;1.6;1.43;1.56;0;0.9;10.9;1.2;3;16;0.09;-0.18;0.14;0.19;0.13;
1140;41.8376;9.2077;GWL15;9.43;17.27;3.01;19.18;0;0.1;9.9;1732.32;119.28;567.15;65.06;112.23;4.6;5;92;1.27;1.47;1.49;1.3;0;0.1;7.1;1.1;3;17;0.07;-0.18;0.13;0.16;0.09;
1141;41.8313;9.3033;GWL15;15.04;23.23;8.26;26.87;3.1;26.4;52.8;1076.84;62.48;356.43;44.58;89.77;4.9;18;147;1.21;1.49;1.3;1.44;2.5;12.2;21.3;1.2;8;9;0.09;-0.12;0.12;0.14;0.11;
1142;41.8249;9.3988;GWL15;16.77;24.46;10.23;27.98;1.1;26.1;72.1;913.12;56.16;289.14;45.31;93.48;4.6;10;168;1.05;1.05;1.3;0.93;1;12.9;22.8;1;4;1;0.1;-0.14;0.15;0.15;0.05;
1276;41.9509;8.5455;GWL15;16.54;23.76;10.22;27.72;1;22.9;51.4;796.58;65.34;216.33;30.31;62.21;4;17;157;1.16;1.25;1.37;1.19;0.6;13.1;22.2;0.5;4;-12;0.09;0.01;0.14;0.05;0.23;
1277;41.9452;8.6413;GWL15;16.03;23.52;9.54;27.41;0.9;24;50.2;853.83;68.95;232.29;32.4;64.55;4;18;151;1.21;1.42;1.33;1.37;0.6;13.4;22.6;0.4;5;-7;0.09;-0.01;0.14;0.05;0.21;
1278;41.9394;8.7372;GWL15;16.08;23.53;9.6;27.42;0.9;23.6;50.1;848.24;68.33;230.77;32.17;64.29;4;18;144;1.2;1.4;1.33;1.35;0.7;13.5;22.5;0.3;5;-3;0.09;-0.01;0.14;0.05;0.21;
1279;41.9335;8.833;GWL15;16.07;23.46;9.62;27.38;1.4;21.9;47;816.03;61.99;230.17;30.6;64.6;4.1;19;150;1.13;1.27;1.26;1.24;1.1;12.4;19.4;0.5;6;-10;0.06;-0.07;0.13;0.08;0.2;
1280;41.9276;8.9288;GWL15;14.91;22.72;8.26;26.47;2;23.6;41.3;935.51;69.91;263.35;35.14;69.37;4.3;21;134;1.27;1.62;1.3;1.66;1.6;13.2;19.4;0.6;8;-2;0.06;-0.08;0.12;0.08;0.17;
1281;41.9215;9.0246;GWL15;12.62;20.77;5.85;23.48;0.5;8.2;32.2;1268.57;86.58;364.49;48.01;74.9;5.1;19;111;1.34;1.69;1.38;1.66;0.5;5.4;15.8;1.4;8;13;0.06;-0.2;0.05;0.1;0.11;
1282;41.9154;9.1203;GWL15;13.17;21.3;6.35;24.47;0.6;10.8;32.3;1423.06;100.47;447.53;54.67;86.86;5.2;17;107;1.3;1.61;1.36;1.61;0.6;5.8;14.9;1.6;7;14;0.07;-0.2;0.1;0.15;0.12;
1283;41.9091;9.216;GWL15;10.3;18.07;3.81;20.74;0;0.4;8.4;1300.51;100.97;429.07;49.15;95.46;4.7;4;102;1.2;1.35;1.38;1.19;0;0.4;6.7;1;1;9;0.1;-0.12;0.19;0.17;0.18;
1284;41.9028;9.3118;GWL15;15.05;23.21;8.23;26.88;1.4;23.1;54.7;1083.11;74.14;327.63;57.39;108.82;4.6;11;118;1.26;1.5;1.39;1.46;1.1;11.8;25.4;0.9;4;-5;0.1;-0.07;0.11;0.26;-0.02;
1285;41.8964;9.4075;GWL15;17.14;24.79;10.65;28.2;1;26.4;80;904.71;62.76;273.25;47.72;95.45;4.5;10;164;1.09;1.11;1.34;0.99;0.8;13.2;25.9;0.9;4;-13;0.09;-0.06;0.1;0.26;-0.01;
1420;42.0168;8.649;GWL15;16.44;23.7;10.08;27.63;0.9;22;51;807.05;65.85;219.38;30.68;62.65;4;17;145;1.16;1.27;1.36;1.2;0.6;12.6;21.9;0.5;4;-7;0.09;0;0.14;0.05;0.22;
1421;42.011;8.745;GWL15;15.79;23.43;9.21;27.37;1.3;28.3;49.3;886.28;71.11;241.32;33.49;65.83;3.9;19;142;1.26;1.56;1.35;1.53;0.9;15.6;22.9;0.3;6;-2;0.09;-0.01;0.14;0.04;0.21;
1422;42.0051;8.8409;GWL15;15.58;23.25;8.97;27.27;2;28.7;44.8;880.11;65.32;245.15;32.82;67.46;3.8;23;145;1.21;1.49;1.29;1.52;1.5;15;19.2;0.2;8;-3;0.06;-0.05;0.1;0.03;0.13;
1423;41.9991;8.9368;GWL15;13.94;22.13;7.11;25.53;1.4;20.1;40.3;1175.94;93.36;345.23;42.41;77.74;3.6;22;115;1.35;1.76;1.37;1.83;1;11.7;18.6;0;8;8;0.05;-0.05;0.08;0.05;0.11;
1424;41.993;9.0327;GWL15;12.66;20.8;5.89;23.51;0.3;8.3;31.7;1263.32;88.12;366.14;48.92;73.34;4.8;20;112;1.33;1.68;1.38;1.63;0.3;5.5;15.2;1.1;9;11;0.05;-0.15;0.05;0.13;0.06;
1425;41.9869;9.1286;GWL15;10.09;18.03;3.57;20.16;0;0.4;13.1;1685.55;116.76;540.44;65.73;99.73;5.3;5;90;1.3;1.54;1.46;1.45;0;0.4;8.6;1.8;3;15;0.08;-0.2;0.13;0.18;0.1;
1426;41.9806;9.2245;GWL15;10.61;18.41;4.09;21.22;0;0.8;9.4;1279.86;99.33;420.73;48.18;94.16;4.6;4;102;1.2;1.36;1.37;1.21;0;0.6;6.9;0.9;2;8;0.1;-0.12;0.19;0.16;0.19;
1427;41.9743;9.3203;GWL15;15.27;23.39;8.46;27.16;1.5;24.6;55.8;1064.53;72.71;323.83;56.56;107.26;4.6;11;122;1.24;1.45;1.38;1.41;1.2;12.2;25.5;0.9;5;-7;0.1;-0.07;0.11;0.26;-0.01;
1428;41.9679;9.4161;GWL15;17.2;24.83;10.72;28.23;1.1;26.6;80.8;899.33;62.49;270.97;47.55;95.13;4.5;10;153;1.08;1.1;1.35;0.98;0.9;13.3;25.9;0.8;4;-18;0.1;-0.06;0.1;0.27;-0.01;
1562;42.0941;8.5607;GWL15;16.51;23.71;10.2;27.7;1;23.5;49.3;790.08;69.8;208.83;28.85;67.56;3.2;17;147;1.13;1.2;1.35;1.16;0.7;13.8;20.4;-0.4;4;-8;0.08;0.08;0.06;0.02;0.23;
1563;42.0883;8.6568;GWL15;16.49;23.7;10.17;27.68;1;23.1;49.4;792.08;69.79;209.42;28.9;67.64;3.2;17;147;1.13;1.2;1.35;1.17;0.7;13.5;20.4;-0.4;4;-8;0.08;0.08;0.06;0.02;0.23;
1564;42.0825;8.7528;GWL15;16.05;23.47;9.59;27.4;0.8;23.8;48.5;839.07;72.92;221.51;30.58;69.41;3.2;18;155;1.16;1.33;1.31;1.31;0.5;13.5;20.9;-0.5;6;-10;0.07;0.07;0.06;0.01;0.22;
1565;42.0766;8.8489;GWL15;14.95;23.03;8.16;27.02;3.7;29.4;45;1068.16;85.08;307.81;36.55;69.22;3.3;19;123;1.28;1.61;1.33;1.71;2.5;14.5;19.4;-0.2;8;7;0.04;-0.05;0.03;-0.03;0.04;
1566;42.0706;8.9449;GWL15;14.91;23.04;8.09;27;3.8;29.4;45.6;1092.83;86.73;322.42;39.28;74.66;3.5;20;124;1.31;1.69;1.34;1.78;2.6;15;20.2;0;8;6;0.06;-0.05;0.09;0.05;0.12;
1567;42.0646;9.0409;GWL15;12.81;20.92;6.02;23.88;0.2;8.8;30.3;1451.77;103.98;454.5;57.14;86.97;4.9;16;103;1.3;1.61;1.37;1.58;0.2;5.6;14.7;1.3;7;10;0.07;-0.16;0.09;0.19;0.07;
1568;42.0584;9.1369;GWL15;8.2;15.75;2.01;17.7;0;0;3.3;1427.54;117.71;459.72;54.29;95.83;4.6;2;91;1.19;1.25;1.47;1.07;0;0;2.9;1;1;13;0.06;-0.08;0.13;0.16;-0.08;
1569;42.0522;9.2329;GWL15;10.91;18.71;4.37;21.64;0;1.3;10.1;1258.5;103.1;407.12;49.38;89.88;4.8;4;99;1.19;1.34;1.36;1.18;0;1.1;7.2;1.3;2;8;0.07;-0.07;0.16;0.2;-0.08;
1570;42.0458;9.3288;GWL15;15.98;23.96;9.24;27.9;1.6;30.9;61.1;974.67;73.12;298.1;48.19;102.04;4.5;13;132;1.19;1.34;1.35;1.33;1.4;15.1;25.2;0.9;5;-6;0.07;0;0.08;0.14;0.01;
1571;42.0394;9.4248;GWL15;17.14;24.8;10.62;28.24;1.3;28;79.2;882.77;66.84;268.56;43.69;95.21;4.4;10;144;1.09;1.12;1.33;1.03;1.2;14.5;24.8;0.7;4;-12;0.07;0;0.08;0.14;0.01;
1572;42.0329;9.5207;GWL15;17.27;24.9;10.78;28.3;1.3;28.5;81.6;871.3;66.12;263.89;43.23;94.49;4.4;11;149;1.09;1.11;1.34;1.02;1.2;14.9;25.1;0.8;4;-13;0.07;0;0.07;0.14;0.01;
1637;42.3488;1.9977;GWL15;7.25;14.78;1.35;17.9;0;0.1;1.1;815.74;197.78;176.76;32.21;62.46;4.7;5;112;1.44;1.67;1.76;1.73;0;0.1;1;1.1;4;28;0.04;-0.14;0.24;0.18;0.25;
1638;42.349;2.0945;GWL15;6.6;14.04;0.81;16.88;0;0;0.6;842.28;207.58;180.55;33.18;56.55;4.6;3;117;1.43;1.64;1.75;1.68;0;0;0.6;1;3;24;0.04;-0.13;0.22;0.17;0.15;
1641;42.3493;2.385;GWL15;10.23;17.8;4.04;21.02;0;3;7.7;1483.63;281.95;474.16;66.49;148.33;4.9;4;72;1.37;1.54;1.58;1.52;0;2.6;5.7;1.3;3;25;0.14;-0.07;0.7;0.25;0.38;
1642;42.3492;2.4818;GWL15;11.47;19.1;5.12;22.68;0.2;5.9;10.7;1374.18;264.48;429.21;64.05;139.84;4.9;4;78;1.35;1.51;1.55;1.52;0.1;4.8;7.2;1.3;3;26;0.13;-0.07;0.67;0.26;0.33;
1643;42.349;2.5786;GWL15;12.17;19.76;5.84;23.43;0.2;8.9;14.3;1383.95;253.64;448.42;66.66;135.07;6.2;5;87;1.35;1.44;1.61;1.38;0.2;6.8;9.6;2.5;3;28;0.18;-0.06;0.81;0.39;0.23;
