#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h36 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : RegCM4-6_HadGEM2
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL15 : Niveau de réchauffement Monde 1.5 degrés -> 2030 / France +2°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORIFM40_yr : Indicateur feux météo nombre de jours supérieurs à 40 (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     AIFM40_yr : Ecart de indicateur feux météo nombre de jours supérieurs à 40 (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORIFM40_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;AIFM40_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
567;41.5579;9.0791;GWL15;15.21;23.37;8.1;26.91;3.2;26.4;55.6;1085.02;77.06;295.42;39.21;54.72;4.2;11;121;1.84;2.25;1.62;2.02;2.2;12.8;34;0.6;2;7;0.04;-0.19;0.03;0.09;-0.07;
568;41.5517;9.1743;GWL15;16.82;24.63;9.97;28.86;5.7;42.1;67.3;794.71;50.15;228.47;30.02;51.15;3.9;36;177;1.73;1.89;1.67;1.69;4;18.8;37.8;0.2;8;10;0.04;-0.24;0.04;0.04;-0.03;
569;41.5454;9.2694;GWL15;17.27;24.97;10.51;29.28;5.8;46.2;70.2;756.11;47.75;217.38;28.6;49.29;3.9;42;185;1.71;1.83;1.7;1.58;3.8;19.8;38.3;0.2;9;12;0.04;-0.24;0.04;0.04;-0.03;
707;41.6474;8.8014;GWL15;16.74;24;10.08;27.79;0.6;19;58.5;781.91;48.57;194.91;29.89;52.6;4.2;12;170;1.51;1.6;1.46;1.4;0.4;9.8;32.4;0.5;3;1;0.06;-0.21;-0.01;0.05;-0.04;
708;41.6415;8.8967;GWL15;16.23;23.7;9.45;27.43;0.5;23.1;56.2;787.84;56.98;204.55;29.54;46.39;3.6;13;165;1.56;1.71;1.46;1.5;0;11.8;32;0;3;16;-0.01;-0.15;0;-0.02;-0.17;
709;41.6355;8.992;GWL15;16.09;23.66;9.26;27.42;0.6;25.8;55.2;806.95;58.32;209.41;30.24;47.28;3.6;13;161;1.61;1.82;1.48;1.61;0.2;12.9;31.8;0;4;20;-0.01;-0.15;0;-0.02;-0.17;
710;41.6294;9.0873;GWL15;15.35;23.44;8.26;27.07;2.7;27.9;55.6;1049.72;74.12;298.71;37.14;64.66;3.8;12;121;1.76;2.1;1.55;1.86;1.6;13.1;33.5;0.1;4;21;0.02;-0.22;0.05;0.03;0.02;
711;41.6232;9.1826;GWL15;15.29;23.4;8.2;27;2.8;27.5;55.5;1057.02;74.6;300.98;37.33;64.96;3.8;12;133;1.76;2.12;1.56;1.88;1.6;13.1;33.5;0.1;4;11;0.02;-0.22;0.05;0.03;0.02;
712;41.6169;9.2779;GWL15;17.2;24.79;10.44;29.03;2.8;44.4;74.7;893.5;46.85;263.64;38.63;67.21;4.2;19;171;1.53;1.5;1.52;1.42;1.8;20.3;33.8;0.5;7;6;0.08;-0.25;0.09;0.11;0.08;
849;41.7248;8.7138;GWL15;16.76;24.01;10.11;27.81;0.6;19.1;58.7;779;48.38;194.24;29.81;52.46;4.3;12;168;1.51;1.59;1.46;1.4;0.4;9.8;32.4;0.6;3;2;0.06;-0.21;-0.01;0.05;-0.04;
850;41.719;8.8093;GWL15;16.75;24;10.09;27.8;0.6;19.1;58.5;780.88;48.5;194.73;29.86;52.55;4.2;12;170;1.51;1.6;1.46;1.4;0.4;9.8;32.3;0.5;3;1;0.06;-0.21;-0.01;0.05;-0.04;
851;41.713;8.9047;GWL15;16.04;23.65;9.19;27.42;0.8;26.4;54.9;814.16;58.8;211.34;30.52;47.61;3.5;14;159;1.63;1.85;1.49;1.65;0.3;12.9;31.6;-0.1;4;21;-0.01;-0.15;0;-0.02;-0.17;
852;41.707;9.0001;GWL15;15.78;23.81;8.7;27.72;2.1;31.5;56.7;981.35;77.15;276.51;35;51.59;3.5;10;141;1.71;2.02;1.52;1.87;0.9;14.4;32.6;-0.2;3;19;0;-0.12;0.01;0;-0.17;
853;41.7009;9.0955;GWL15;15.37;23.46;8.28;27.09;2.7;27.9;55.6;1047.39;73.98;297.93;37.09;64.57;3.8;12;125;1.75;2.1;1.55;1.85;1.6;13;33.5;0.1;4;17;0.02;-0.22;0.05;0.03;0.02;
854;41.6946;9.1909;GWL15;14.08;22.25;6.98;25.17;0.6;15.8;47;1157.22;82.18;327.71;40.7;68.98;3.7;14;114;1.83;2.21;1.64;1.91;0.4;8.7;30.2;0;5;17;0.01;-0.22;0.04;0.02;0.01;
855;41.6884;9.2863;GWL15;16.1;24.09;9.06;28.14;3;37.8;66.9;1002.78;53.55;295.65;42.9;73.26;4.3;19;155;1.65;1.82;1.5;1.79;1.9;18.2;34.1;0.7;7;7;0.07;-0.25;0.09;0.13;0.08;
856;41.682;9.3817;GWL15;17.37;24.91;10.65;29.16;2.7;45.8;76.2;877.19;45.94;258.63;38.14;66.25;4.2;18;175;1.52;1.47;1.54;1.38;1.8;20.5;34.2;0.5;6;4;0.08;-0.25;0.09;0.12;0.08;
992;41.7963;8.7216;GWL15;16.68;23.97;10;27.75;0.6;18.9;58.7;789.07;49;196.76;30.19;52.92;4.1;12;167;1.52;1.62;1.45;1.43;0.3;9.9;32.8;0.4;3;3;0.06;-0.21;-0.01;0.05;-0.04;
993;41.7905;8.8171;GWL15;15.83;23.6;8.87;27.36;0.8;26;55.2;896.3;55.38;223.05;34.28;57.94;4.2;14;149;1.74;2.09;1.5;1.92;0.4;13.3;33.7;0.5;4;7;0.05;-0.21;-0.01;0.05;-0.04;
994;41.7845;8.9127;GWL15;16.36;24.34;9.28;28.46;1.5;38.3;62.4;980.4;65.89;266.78;36.12;58.85;4.5;10;148;1.7;2.03;1.48;1.9;0.2;18.3;35;0.8;3;5;0.06;-0.19;0;0.08;-0.03;
995;41.7785;9.0083;GWL15;13.94;22.07;6.89;25.09;0.4;15.3;43.2;1156.7;89.8;343.57;40.57;63.37;3.8;13;119;1.73;2.06;1.6;1.91;0.2;8.4;25.8;0.2;4;12;0.01;-0.14;0.08;0.01;-0.08;
996;41.7724;9.1038;GWL15;13.4;21.51;6.35;24.37;0.2;10.4;40;1344.3;102.96;411.37;49.59;81.65;4.3;12;104;1.74;2.02;1.63;1.8;0.1;6.5;24.9;0.6;5;23;-0.01;-0.22;0.04;0.05;0;
997;41.7661;9.1993;GWL15;13.14;21.24;6.1;24;0;7.8;37.8;1364.71;104.4;416.85;50.07;82.68;4.3;10;103;1.74;2.01;1.63;1.79;0;4.8;23.9;0.6;4;24;-0.01;-0.22;0.04;0.03;-0.01;
998;41.7598;9.2948;GWL15;14.99;22.96;7.92;27.01;2.2;27.1;48.8;1276.48;84.13;381.47;45.98;79.64;4.4;11;122;1.7;1.84;1.59;1.89;1.5;13.5;27.5;0.8;5;14;0.06;-0.27;0.09;0.11;0.1;
999;41.7535;9.3902;GWL15;17.07;24.64;10.35;28.96;2.7;42.2;72.2;903.16;45.43;269.5;40.88;71.73;4.7;19;168;1.52;1.44;1.56;1.45;1.7;18.6;31.9;1;7;-4;0.08;-0.27;0.09;0.2;0.16;
1134;41.8737;8.6336;GWL15;16.87;24.08;10.25;27.9;0.6;20;58.9;767.19;47.66;191.2;29.4;51.92;4.1;12;167;1.51;1.57;1.47;1.37;0.3;10.3;32.7;0.4;2;3;0.06;-0.21;-0.01;0.05;-0.04;
1135;41.8679;8.7294;GWL15;16.87;24.08;10.25;27.9;0.6;20;58.9;767.14;47.66;191.15;29.4;51.92;4.2;12;157;1.51;1.57;1.47;1.37;0.3;10.3;32.7;0.5;2;3;0.06;-0.21;-0.01;0.05;-0.04;
1136;41.862;8.8251;GWL15;16.19;23.8;9.3;27.6;0.7;25.5;57.6;853.55;52.89;212.33;32.7;55.96;4.1;13;152;1.65;1.93;1.46;1.74;0.2;12.9;33.6;0.4;4;7;0.05;-0.21;-0.01;0.05;-0.04;
1137;41.856;8.9207;GWL15;15.17;23.19;8.12;26.98;2;27;48.2;1075.04;83.33;335.56;36.71;58.41;3.7;11;136;1.67;1.91;1.5;1.87;0.9;12.7;25.9;0;4;14;0.04;-0.09;0.16;0;-0.06;
1138;41.85;9.0164;GWL15;15.39;23.36;8.34;27.26;2.2;28.5;49;1049.85;81.5;328.01;35.78;57.34;3.7;11;138;1.64;1.86;1.47;1.82;1;13.1;25.8;0.1;4;13;0.03;-0.09;0.15;0;-0.06;
1139;41.8439;9.112;GWL15;11.4;19.37;4.57;21.68;0;1.3;22.6;1405.74;126.4;433.79;50.31;93.13;3.5;2;88;1.68;1.84;1.69;1.63;0;1.1;14.7;-0.2;0;23;-0.07;-0.14;-0.01;-0.06;-0.05;
1140;41.8376;9.2077;GWL15;9.88;17.69;3.24;19.59;0;0;11.2;1572.32;122.48;489.62;59.72;95.04;4.2;2;85;1.73;1.88;1.81;1.6;0;0;8.4;0.4;0;26;-0.03;-0.22;0.03;0.06;0;
1141;41.8313;9.3033;GWL15;15.49;23.53;8.46;27.24;1.9;28.4;62.2;1053.23;54.1;314.08;46.41;80.46;4.8;15;144;1.67;1.81;1.55;1.85;1.2;14.1;31.6;1.1;5;10;0.07;-0.28;0.09;0.18;0.17;
1142;41.8249;9.3988;GWL15;17.12;24.68;10.35;28.24;0.4;27.6;78.9;894.96;49.75;235.59;46.64;89.14;4.8;7;164;1.41;1.29;1.47;1.22;0.4;14;29;1.1;2;-4;0.09;-0.28;0.06;0.2;0.16;
1276;41.9509;8.5455;GWL15;16.8;23.9;10.16;27.73;0.6;19.8;56.8;749.65;51.22;192.89;27.48;59.09;3.3;15;175;1.43;1.38;1.38;1.19;0.2;10.3;30.3;-0.4;4;9;-0.01;-0.17;-0.08;-0.02;-0.23;
1277;41.9452;8.6413;GWL15;16.31;23.65;9.51;27.4;0.4;21.4;55.2;803.72;54.96;206.41;29.51;61.58;3.2;15;168;1.5;1.55;1.36;1.35;0.1;11.1;30;-0.5;4;12;-0.01;-0.17;-0.07;-0.02;-0.22;
1278;41.9394;8.7372;GWL15;16.35;23.67;9.56;27.42;0.4;20.7;55.1;799.1;54.62;205.34;29.33;61.36;3.2;15;162;1.49;1.53;1.36;1.33;0.1;10.8;29.8;-0.5;4;13;-0.01;-0.17;-0.07;-0.02;-0.22;
1279;41.9335;8.833;GWL15;16.41;23.69;9.65;27.45;0.5;19.6;55.2;791.64;54.12;203.51;29.1;61.02;3.1;15;167;1.47;1.5;1.36;1.3;0.2;10.1;29.9;-0.6;4;13;-0.01;-0.17;-0.07;-0.02;-0.22;
1280;41.9276;8.9288;GWL15;15.24;22.9;8.38;26.55;0.9;21.6;44;908.65;65.69;263.21;33.09;53.27;3.5;14;150;1.6;1.79;1.46;1.73;0.4;11;24.3;-0.2;4;13;0.02;-0.1;0.13;0;-0.08;
1281;41.9215;9.0246;GWL15;13.02;21.1;5.99;23.76;0.1;5.9;35.2;1235.21;96.97;378.89;42.36;64.67;3.5;11;119;1.73;1.99;1.61;1.84;0;3.2;21;-0.2;3;11;0.02;-0.09;0.12;0.01;-0.06;
1282;41.9154;9.1203;GWL15;13.52;21.56;6.51;24.59;0.2;11.8;38.2;1256.53;113.43;381.83;43.98;83.47;3.2;9;100;1.66;1.85;1.59;1.71;0.1;7;22.3;-0.5;3;22;-0.07;-0.14;-0.03;-0.08;-0.06;
1283;41.9091;9.216;GWL15;10.71;18.42;4.03;21.11;0;0.4;7.1;1120.64;108.25;339.92;40.04;79.75;3.5;1;97;1.63;1.69;1.69;1.52;0;0.3;4.9;-0.2;0;21;-0.07;-0.13;0;-0.04;-0.07;
1284;41.9028;9.3118;GWL15;15.38;23.38;8.3;27.07;0.8;23.3;57.8;1053.17;58.79;290.15;56.41;96.49;4.8;7;129;1.6;1.65;1.53;1.66;0.7;11.3;29.6;1.1;3;13;0.09;-0.28;0.1;0.22;0.15;
1285;41.8964;9.4075;GWL15;17.42;24.92;10.67;28.36;0.4;26.8;84.1;871.41;48.77;234.39;46.47;82.03;4.7;6;168;1.38;1.24;1.42;1.15;0.4;13.2;29.4;1;1;1;0.09;-0.28;0.09;0.21;0.16;
1420;42.0168;8.649;GWL15;16.7;23.84;10.03;27.64;0.5;19;56.8;760.2;51.95;195.63;27.84;59.57;3.2;15;164;1.44;1.4;1.37;1.21;0.1;9.8;30.6;-0.5;4;13;-0.01;-0.17;-0.08;-0.03;-0.23;
1421;42.011;8.745;GWL15;16.08;23.57;9.19;27.36;0.9;25;54.5;834.24;57;214.39;30.54;62.98;3.3;16;160;1.57;1.7;1.38;1.5;0.3;12.6;30.6;-0.4;5;14;-0.01;-0.17;-0.07;-0.02;-0.22;
1422;42.0051;8.8409;GWL15;15.97;23.54;9.03;27.36;0.9;27;54;850.42;58.05;218.6;31.18;63.76;3.3;17;162;1.61;1.78;1.4;1.59;0.4;13.7;30.7;-0.4;5;13;-0.01;-0.17;-0.07;-0.02;-0.21;
1423;41.9991;8.9368;GWL15;14.23;22.24;7.16;25.65;0.9;17.5;38;1153.97;97.27;371.78;40.55;61.54;4.1;11;117;1.64;1.87;1.49;1.88;0.5;9;19.7;0.5;3;5;0.03;-0.02;0.18;0.02;-0.05;
1424;41.993;9.0327;GWL15;13;21.02;5.98;23.84;0.2;6.6;31.5;1236.82;105.09;395.49;43.45;64.5;4.1;10;112;1.67;1.89;1.55;1.84;0.1;3.8;17.8;0.4;2;4;0.03;-0.02;0.17;0.03;-0.03;
1425;41.9869;9.1286;GWL15;10.39;18.26;3.71;20.39;0;0.1;13.4;1406.68;145.69;395.01;51.28;95.15;3.2;1;74;1.61;1.75;1.69;1.59;0;0.1;9.2;-0.5;-1;20;-0.12;-0.05;-0.11;-0.04;-0.2;
1426;41.9806;9.2245;GWL15;11.09;18.88;4.3;21.75;0;0.6;10.4;1206.76;92.6;371.97;46.43;89.96;4.3;3;112;1.68;1.84;1.65;1.76;0;0.5;7.7;0.7;1;25;0.04;-0.21;0.15;0.13;0.22;
1427;41.9743;9.3203;GWL15;15.59;23.63;8.52;27.42;0.9;25.2;58.8;967.46;59.97;276.78;49.3;96.2;4.3;8;138;1.57;1.68;1.5;1.67;0.8;12.4;29.5;0.7;3;19;0.03;-0.24;0.08;0.09;0.15;
1428;41.9679;9.4161;GWL15;17.48;25.02;10.74;28.44;0.4;26.6;85.2;809.13;50.94;224.35;41.41;82.76;4.4;7;171;1.37;1.29;1.42;1.19;0.3;12.8;29.8;0.7;2;9;0.02;-0.23;0.06;0.09;0.16;
1562;42.0941;8.5607;GWL15;16.84;23.92;10.27;27.71;0.4;19.6;58.7;743.01;53.7;201.4;27.45;52.57;3.2;11;168;1.47;1.4;1.49;1.17;0;10;32.2;-0.5;2;12;0.02;-0.1;0.03;0.03;-0.03;
1563;42.0883;8.6568;GWL15;16.73;23.75;10.18;27.63;0.6;19.6;50.5;739.59;54.75;194.08;26.73;65.71;3.2;14;168;1.38;1.24;1.43;1.11;0.2;10.2;23.9;-0.5;2;12;-0.02;-0.12;-0.06;-0.05;-0.09;
1564;42.0825;8.7528;GWL15;16.3;23.51;9.62;27.34;0.4;20;49;784.44;57.96;205.62;28.47;67.87;3.1;16;174;1.42;1.36;1.4;1.24;0.1;10.1;23.8;-0.5;4;11;-0.02;-0.12;-0.06;-0.05;-0.09;
1565;42.0766;8.8489;GWL15;15.3;23.18;8.26;27.06;2.5;27.1;47.7;1034.44;81.87;292.58;36.05;77.23;3.2;12;138;1.64;1.76;1.5;1.72;1.3;12.2;24.6;-0.4;3;15;-0.02;-0.11;-0.04;-0.03;-0.08;
1566;42.0706;8.9449;GWL15;15.13;23.03;8.12;27.03;2.5;27.5;43.5;1042.44;86;322.29;38.5;58.06;4.3;10;128;1.54;1.68;1.42;1.8;1.5;12.6;21;0.7;2;9;0;-0.07;0.1;0.06;-0.13;
1567;42.0646;9.0409;GWL15;13.14;21.13;6.1;24.19;0;7.3;30.8;1399.42;125.13;456.72;49.1;74.35;4.2;7;105;1.65;1.81;1.55;1.78;-0.1;4.2;17.4;0.5;1;6;0.02;-0.03;0.14;0.03;-0.06;
1568;42.0584;9.1369;GWL15;8.57;16.1;2.22;18.14;0;0;1.4;1175.5;130.37;321.96;42.13;85.25;3.4;0;75;1.58;1.6;1.78;1.44;0;0;0.9;-0.2;0;18;-0.14;-0.05;-0.13;-0.06;-0.22;
1569;42.0522;9.2329;GWL15;11.4;19.21;4.57;22.21;0;1;11.6;1187.26;90.9;366.27;45.54;88.66;4.4;3;110;1.69;1.85;1.64;1.77;0;0.8;8.6;0.7;1;26;0.04;-0.21;0.15;0.12;0.22;
1570;42.0458;9.3288;GWL15;16.27;24.16;9.29;28.08;1.1;30.5;64.4;905.88;56.38;256.57;46.23;90.87;4.4;8;147;1.49;1.53;1.46;1.51;1;14.3;29.6;0.8;3;13;0.03;-0.24;0.08;0.09;0.15;
1571;42.0394;9.4248;GWL15;17.44;25.02;10.62;28.35;0.3;28.8;87.7;829.83;64.98;238.98;40.6;94.7;3.8;7;167;1.41;1.36;1.38;1.16;0.2;15.2;32.5;0.3;1;11;0.02;0.01;0.07;0.04;0.14;
1572;42.0329;9.5207;GWL15;17.57;25.12;10.77;28.41;0.5;29.5;88.9;820.88;64.3;236.34;40.08;93.93;3.9;7;170;1.41;1.34;1.38;1.14;0.4;15.7;31.6;0.4;1;11;0.02;0.01;0.07;0.04;0.14;
1637;42.3488;1.9977;GWL15;7.47;14.94;1.37;18.1;0;0.1;0.5;774.02;212.24;140.47;28.87;46.93;4.8;0;111;1.67;1.9;1.84;2.01;0;0.1;0.5;1.2;0;24;-0.02;-0.07;-0.02;0.08;0;
1638;42.349;2.0945;GWL15;7.13;14.48;1.5;17.12;0;0;0.4;795.85;250.62;122.75;29.04;47.71;4.2;0;115;1.98;2.13;2.48;2.01;0;0;0.4;0.6;0;15;-0.02;0.06;-0.15;0.05;0.06;
1641;42.3493;2.385;GWL15;10.45;17.73;4.22;20.73;0;0.8;7.1;1370.74;341.43;299.08;53.62;101.8;3.5;0;42;1.6;1.52;1.84;1.33;0;0.5;5.6;-0.1;0;15;0.03;0.11;0.09;0;-0.12;
1642;42.3492;2.4818;GWL15;11.69;19.04;5.29;22.38;0;2.2;11.6;1275.33;319.04;271.11;48.91;94.98;3.7;0;50;1.58;1.48;1.79;1.32;0;1.3;8.5;0;0;16;0.02;0.11;0.09;-0.02;-0.13;
1643;42.349;2.5786;GWL15;12.3;19.58;5.83;23.16;0.1;5.2;11;1236.44;296.72;249.85;46.54;93.34;2.9;0;56;1.49;1.29;1.69;1.22;0.1;3.3;6.7;-0.7;-1;2;0.03;0.09;0.04;0;-0.15;
