#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h49 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : HadREM3-GA7_CNRM-CM5
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL15 : Niveau de réchauffement Monde 1.5 degrés -> 2030 / France +2°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
567;41.5579;9.0791;GWL15;14.93;23.03;7.43;26.87;4.3;29.2;47.1;1121.98;85.68;351.02;41.25;87.64;4.3;145;1.53;1.94;0.88;2.02;3.2;16;23.8;0.6;37;0.05;-0.08;0.06;0.12;0.21;
568;41.5517;9.1743;GWL15;16.57;24.32;9.3;28.76;5.4;42.5;56.7;825.6;67.49;263.02;32.71;73.94;5;197;1.42;1.59;0.86;1.59;3.6;19.2;26.6;1.3;22;0.07;0.07;0.09;0.09;0.32;
569;41.5454;9.2694;GWL15;17.09;24.75;9.93;29.3;6.2;48.7;60.8;827.66;69.3;256.74;31.77;114.17;4.4;208;1.48;1.63;0.98;1.63;4.2;22.6;27.9;0.8;22;0.07;0.12;0.07;0.11;0.37;
707;41.6474;8.8014;GWL15;16.53;23.69;9.56;27.6;2.2;21;50.2;799.89;50.68;249.29;31.59;61.48;4.3;186;1.26;1.33;0.82;1.25;1.9;12;24.1;0.6;26;0.08;-0.18;0.18;0.15;0.16;
708;41.6415;8.8967;GWL15;15.99;23.39;8.92;27.43;2;25.8;46.6;906.52;49.52;284.28;36.48;92.77;4.8;169;1.28;1.44;0.84;1.54;1.6;14.9;20.8;1.2;28;0.1;-0.34;0.21;0.22;0.3;
709;41.6355;8.992;GWL15;15.88;23.39;8.72;27.35;2.1;28.3;47.8;889.61;61.26;265.02;34.98;76.94;4.8;165;1.35;1.58;0.85;1.57;1.7;15.5;22.7;1.1;29;0.08;-0.14;0.14;0.14;0.19;
710;41.6294;9.0873;GWL15;15.13;23.19;7.65;27.11;4.2;30.8;48;1100.01;83.93;344.39;40.28;86.62;4.3;144;1.5;1.89;0.87;1.96;3.1;16.5;24.2;0.7;42;0.05;-0.08;0.06;0.12;0.21;
711;41.6232;9.1826;GWL15;15.07;23.14;7.58;27.04;4.2;30.1;47.8;1106.74;84.48;346.32;40.57;86.95;4.3;156;1.51;1.91;0.87;1.98;3;16.4;24.2;0.6;36;0.05;-0.08;0.06;0.12;0.21;
712;41.6169;9.2779;GWL15;17.09;24.74;9.91;29.07;3.2;45.3;66.2;913.75;65.93;289.86;37.35;123.56;4.4;194;1.36;1.46;0.87;1.46;2.3;21.5;25.1;0.8;26;0.06;0.07;0.07;0.13;0.37;
849;41.7248;8.7138;GWL15;16.59;23.82;9.63;27.69;1.6;22;52.8;856.13;44.02;272.13;32.8;95.74;5;177;1.29;1.43;0.84;1.34;1.3;13.2;25.1;1.4;20;0.11;-0.37;0.24;0.2;0.29;
850;41.719;8.8093;GWL15;16.58;23.81;9.6;27.68;1.6;22;53;857.99;44.13;272.72;32.92;95.82;5;179;1.29;1.43;0.84;1.34;1.3;13.1;25.3;1.4;21;0.11;-0.37;0.24;0.2;0.29;
851;41.713;8.9047;GWL15;15.78;23.3;8.64;27.4;2.7;29.2;45.5;934.07;51.14;292.19;37.59;94.02;4.8;163;1.34;1.55;0.86;1.68;2.1;16.1;20.9;1.2;32;0.1;-0.33;0.21;0.22;0.29;
852;41.707;9.0001;GWL15;15.52;23.46;8.14;27.73;5.1;34.4;47.4;1106.28;67.56;363.14;42.83;99.83;4.8;150;1.41;1.71;0.87;1.92;3.9;17.8;21.7;1.2;36;0.09;-0.29;0.17;0.23;0.27;
853;41.7009;9.0955;GWL15;15.13;23.24;7.64;27.28;4.6;32;46.2;1106.7;73.07;359.85;40.96;86.08;4.4;148;1.49;1.94;0.84;2.13;3.5;17.8;22.4;0.8;42;0.06;-0.21;0.11;0.17;0.17;
854;41.6946;9.1909;GWL15;13.88;22.02;6.31;25.23;1.6;18.2;42.1;1194.87;98.89;381.47;41.52;92.24;3.7;131;1.59;2.04;0.88;2.11;1.4;11.7;22.3;0;35;0;-0.05;0.04;-0.02;-0.04;
855;41.6884;9.2863;GWL15;15.95;24;8.52;28.22;4;37.5;58.2;969.13;69.88;330.12;38.53;92.42;3.5;178;1.46;1.76;0.83;1.88;2.9;18;24.3;0;38;0.01;-0.04;0.08;0;-0.05;
856;41.682;9.3817;GWL15;17.31;24.94;10.17;29.31;3.3;47;71.8;937.94;66.78;298.35;37.49;142.13;4.3;201;1.39;1.51;0.92;1.53;2.4;21.6;28.6;0.6;36;0.08;0.1;0.12;0.11;0.38;
992;41.7963;8.7216;GWL15;16.51;23.77;9.51;27.63;1.6;21.9;52.9;866.08;44.58;274.99;33.14;96.18;5;176;1.3;1.45;0.84;1.36;1.3;13.1;25.2;1.4;20;0.11;-0.37;0.24;0.19;0.28;
993;41.7905;8.8171;GWL15;15.63;23.36;8.36;27.2;2.4;27.2;49.9;974.71;50.53;306.62;36.98;100.87;5;157;1.49;1.87;0.89;1.83;2;15;26.5;1.4;32;0.11;-0.36;0.23;0.18;0.27;
994;41.7845;8.9127;GWL15;16.08;23.92;8.82;28.34;4.8;38.7;49.6;1068.14;60.13;358.22;41.35;106.59;4.2;156;1.38;1.65;0.92;1.84;3.6;19.3;20.2;0.6;31;0.09;-0.35;0.21;0.23;0.21;
995;41.7785;9.0083;GWL15;13.78;21.9;6.35;25.22;1.4;19.2;39;1292.39;74.61;430.13;48.99;114.32;4.1;132;1.54;1.95;0.98;2.15;1.2;12.7;19.9;0.6;36;0.08;-0.33;0.18;0.2;0.17;
996;41.7724;9.1038;GWL15;13.26;21.48;5.7;24.63;0.5;11.7;36.9;1464.77;99.77;506;56.15;92.06;5.1;125;1.56;2.05;0.9;2.15;0.5;7.9;21.3;1.4;35;0.08;-0.22;0.17;0.19;0.08;
997;41.7661;9.1993;GWL15;13.01;21.13;5.47;24.12;0.6;8.7;34.8;1421.08;122.95;472.81;50.35;103.86;3.5;112;1.58;1.96;0.9;2;0.6;5.9;20.1;-0.2;28;0;-0.07;0.06;0.02;-0.05;
998;41.7598;9.2948;GWL15;14.85;22.94;7.27;27.1;2.5;28.5;43.8;1254.55;109.02;417.79;43.75;95.7;3.8;128;1.52;1.86;0.85;1.99;1.8;15.5;22.7;0.1;32;0;-0.06;0.06;0.01;-0.06;
999;41.7535;9.3902;GWL15;17.02;24.75;9.82;29.12;3.7;44.8;69.8;965.2;68.85;308.01;38.27;143.56;4.3;201;1.42;1.57;0.9;1.61;2.8;21.3;29.4;0.6;38;0.08;0.1;0.12;0.1;0.38;
1134;41.8737;8.6336;GWL15;16.78;23.92;9.81;27.77;2.1;21.9;53.4;810.13;49.7;269.53;30.06;74.47;4.7;176;1.36;1.44;0.89;1.29;1.7;12.5;26;1.2;20;0.08;-0.27;0.31;0.12;0.08;
1135;41.8679;8.7294;GWL15;16.72;23.91;9.82;27.8;1.7;23.1;54;846.13;43.27;261.5;32.15;85.98;5.4;163;1.31;1.43;0.9;1.33;1.4;13.8;25.5;1.8;22;0.11;-0.39;0.21;0.12;0.26;
1136;41.862;8.8251;GWL15;16.03;23.61;8.86;27.46;2;27.2;53;935.42;48.19;286.68;35.37;90.02;5.3;158;1.45;1.76;0.91;1.67;1.7;15.3;26.9;1.8;22;0.11;-0.38;0.2;0.12;0.25;
1137;41.856;8.9207;GWL15;15.02;23.08;7.63;27.14;4.3;31;44.5;1187.15;67.67;396.8;45.15;111.5;4.2;142;1.49;1.87;0.94;2.12;3.3;17.6;20.1;0.6;38;0.09;-0.34;0.2;0.21;0.2;
1138;41.85;9.0164;GWL15;15.28;23.42;7.77;27.5;4.8;33;48;1108.56;69.99;363.42;42.19;74.07;5.4;147;1.5;1.99;0.83;2.16;3.8;18.1;23;1.8;36;0.08;-0.24;0.14;0.18;0.1;
1139;41.8439;9.112;GWL15;11.32;19.49;3.88;21.95;0;1.8;24;1609.03;109.84;554.58;61.07;100.37;5.3;113;1.55;2.01;0.9;2.02;0;1.5;16.1;1.7;32;0.07;-0.22;0.16;0.18;0.09;
1140;41.8376;9.2077;GWL15;9.69;17.6;2.41;19.65;0;0.1;9.9;1696.96;135.2;588.61;61.28;110.23;4.1;97;1.5;1.82;0.87;1.81;0;0.1;7.2;0.4;27;0.04;-0.12;0.12;0.08;-0.01;
1141;41.8313;9.3033;GWL15;15.33;23.56;7.79;27.37;3.2;29.4;54.9;1025.04;68.74;351.13;41.39;84.72;3.8;163;1.47;1.88;0.77;2;2.7;15.8;23.5;0.2;36;0.04;-0.09;0.11;0.05;-0.01;
1142;41.8249;9.3988;GWL15;17.01;24.66;9.81;28.31;1.5;29.4;73.2;858.62;69.8;278.94;40.07;113.26;3.1;204;1.25;1.29;0.81;1.3;1.2;15.9;23.8;-0.5;46;0;0.01;0.11;-0.03;0.03;
1276;41.9509;8.5455;GWL15;16.78;23.92;9.81;27.77;2.1;21.9;53.4;810.13;49.7;269.53;30.06;74.47;4.7;178;1.36;1.44;0.89;1.29;1.7;12.5;26;1.2;18;0.08;-0.27;0.31;0.12;0.08;
1277;41.9452;8.6413;GWL15;16.29;23.67;9.16;27.46;1.6;23.8;51.8;868.29;53.14;287.96;32.27;76.82;4.7;170;1.42;1.61;0.88;1.46;1.3;13.5;26;1.2;21;0.08;-0.27;0.31;0.12;0.06;
1278;41.9394;8.7372;GWL15;16.28;23.68;9.22;27.5;1;23.7;53.3;899.56;46.2;276.37;34.25;88.43;5.4;162;1.37;1.59;0.89;1.49;0.8;13.9;26;1.8;26;0.11;-0.38;0.2;0.13;0.26;
1279;41.9335;8.833;GWL15;16.34;23.71;9.3;27.53;1;23;53.2;891.48;45.76;274.09;33.94;88.07;5.4;166;1.36;1.56;0.88;1.45;0.9;13.8;25.9;1.8;25;0.11;-0.38;0.2;0.13;0.26;
1280;41.9276;8.9288;GWL15;15.09;22.81;7.88;26.73;2.3;25.2;41;1031.01;46.02;323.92;40.64;99.97;5.4;154;1.42;1.76;0.91;2.01;1.8;15.2;20.1;1.8;30;0.1;-0.45;0.2;0.16;0.21;
1281;41.9215;9.0246;GWL15;12.92;21.18;5.36;24.03;0.6;10.1;37;1320.99;80.82;429.98;48.58;86.78;5.4;127;1.61;2.16;0.9;2.24;0.6;7.4;21.3;1.8;32;0.08;-0.26;0.14;0.15;0.12;
1282;41.9154;9.1203;GWL15;13.46;21.68;5.89;24.99;0.6;14.9;37.5;1470.28;95.47;508.86;55.56;102.33;5.4;122;1.57;2.04;0.89;2.17;0.6;10.2;21.2;1.7;32;0.09;-0.25;0.18;0.19;0.18;
1283;41.9091;9.216;GWL15;10.61;18.5;3.26;21.38;0;0.9;8.4;1278.97;104.16;440.06;47.82;88.61;4.9;108;1.48;1.82;0.79;1.88;0;0.9;6.8;1.3;28;0.08;-0.11;0.2;0.16;0.12;
1284;41.9028;9.3118;GWL15;15.26;23.31;7.74;27.22;1.4;27;51.2;1002.62;77.59;322.34;47.62;133.82;3;162;1.44;1.64;0.85;1.82;1.1;14.9;22.9;-0.6;54;0.01;-0.02;0.14;-0.01;0.1;
1285;41.8964;9.4075;GWL15;17.33;24.91;10.19;28.42;1.5;29.6;77.3;838.24;68.2;272.1;39.2;111.73;3.2;211;1.23;1.25;0.82;1.24;1.3;16.3;22.5;-0.4;44;0;0.02;0.11;-0.03;0.04;
1420;42.0168;8.649;GWL15;16.57;23.81;9.65;27.69;1.5;21.7;52.2;901.35;38.16;276.13;34.48;98.05;5.2;158;1.27;1.41;0.86;1.33;1.2;12.8;24.2;1.5;18;0.15;-0.49;0.24;0.18;0.3;
1421;42.011;8.745;GWL15;15.95;23.55;8.8;27.44;2;27.5;51.5;982.02;42.1;298.86;37.66;101.47;5.2;156;1.4;1.72;0.88;1.66;1.6;15.1;25.4;1.5;20;0.14;-0.48;0.22;0.18;0.28;
1422;42.0051;8.8409;GWL15;15.75;23.36;8.59;27.52;2.5;30.5;45.2;1000.65;41.52;319.34;42.53;102.75;5.4;169;1.36;1.66;0.89;1.85;2;17.2;20.5;1.8;30;0.16;-0.49;0.27;0.28;0.41;
1423;41.9991;8.9368;GWL15;14.12;22.29;6.66;25.87;2.3;22;41.3;1308.54;63.88;431.85;52.26;114.3;5.4;136;1.52;1.98;0.92;2.24;1.9;13.9;20.9;1.8;39;0.14;-0.42;0.21;0.25;0.39;
1424;41.993;9.0327;GWL15;12.97;21.28;5.37;24.14;0.8;10.1;38.3;1346.79;78.85;431.14;49.6;94.88;5.8;132;1.61;2.22;0.86;2.26;0.8;7.4;23.5;2.2;36;0.11;-0.26;0.14;0.2;0.27;
1425;41.9869;9.1286;GWL15;10.37;18.41;3.05;20.69;0;0.8;15.3;1714.46;111.57;599.28;65.34;123.63;5.3;107;1.53;1.96;0.91;1.97;0;0.8;11.4;1.6;34;0.09;-0.25;0.18;0.2;0.23;
1426;41.9806;9.2245;GWL15;10.93;18.84;3.55;21.86;0;1;9.4;1263.93;102.4;437.51;47.86;87.64;4.9;110;1.49;1.84;0.79;1.9;0;0.9;7.3;1.3;28;0.09;-0.11;0.21;0.17;0.13;
1427;41.9743;9.3203;GWL15;15.48;23.49;7.98;27.5;1.5;29;52;985.32;76.09;317.74;46.94;132.59;3;168;1.42;1.59;0.84;1.76;1.1;15.8;22.8;-0.7;54;0.01;-0.02;0.13;-0.01;0.1;
1428;41.9679;9.4161;GWL15;17.37;24.91;10.23;28.44;1.5;29;76.6;839.2;65.21;267.98;40.16;122.49;3;204;1.21;1.21;0.79;1.23;1.3;15.4;20.9;-0.7;47;0.02;-0.01;0.13;0.01;0.12;
1562;42.0941;8.5607;GWL15;16.74;23.98;9.74;27.79;1.9;22.5;54.2;870.67;41.92;253.01;32.35;86.48;5.4;169;1.33;1.51;0.81;1.32;1.5;13;26.5;1.8;24;0.14;-0.41;0.15;0.15;0.24;
1563;42.0883;8.6568;GWL15;16.58;23.73;9.71;27.77;1.5;22;49.3;938.11;36.86;307.46;39.37;121.34;6.2;169;1.2;1.28;0.83;1.32;1.1;12.9;21.1;2.6;24;0.21;-0.49;0.32;0.42;0.48;
1564;42.0825;8.7528;GWL15;16.16;23.51;9.15;27.49;0.9;23;48.8;988.47;39.37;321.6;41.34;123.44;6.1;175;1.25;1.4;0.82;1.46;0.7;13.4;21.8;2.7;23;0.2;-0.48;0.31;0.4;0.47;
1565;42.0766;8.8489;GWL15;15.14;23.21;7.7;27.4;4.3;32.5;45;1225.84;61.9;404.97;49.45;116.96;5.1;148;1.45;1.86;0.86;2.17;3.3;18.2;20.6;1.5;40;0.15;-0.41;0.21;0.33;0.3;
1566;42.0706;8.9449;GWL15;15.09;23.18;7.67;27.33;4.7;31.9;44.8;1222.73;58.84;407.44;49.02;110.76;5.3;147;1.47;1.89;0.9;2.18;3.6;17.8;20.5;1.7;39;0.15;-0.43;0.22;0.26;0.41;
1567;42.0646;9.0409;GWL15;13.11;21.37;5.51;24.48;0.3;10.8;37.3;1536.95;95.98;525.43;58.27;111.53;6.1;123;1.58;2.12;0.86;2.18;0.3;7.7;23.1;2.3;34;0.12;-0.25;0.19;0.24;0.3;
1568;42.0584;9.1369;GWL15;8.51;16.22;1.4;18.37;0;0;3;1412.91;114.25;476.65;51.56;97.09;4.3;100;1.46;1.76;0.82;1.76;0;0;2.7;0.7;28;0.07;-0.1;0.16;0.13;0.17;
1569;42.0522;9.2329;GWL15;11.24;19.2;3.82;22.36;0;1.8;11.4;1245.9;98.94;423.42;47.75;88.29;4.4;112;1.49;1.88;0.78;1.95;0;1.6;8.6;0.8;32;0.09;-0.1;0.19;0.16;0.18;
1570;42.0458;9.3288;GWL15;16.17;24.07;8.76;28.13;1.4;34.4;59.5;956.49;76.86;305.97;42.46;133.56;4;173;1.36;1.5;0.82;1.59;1.1;18.3;23.6;0.3;47;0.05;0.08;0.17;-0.03;0.21;
1571;42.0394;9.4248;GWL15;17.46;25.14;10.3;28.47;1.1;30;81.7;864.81;78.62;275;38.98;129.21;3.8;174;1.36;1.49;0.93;1.28;1;16.8;27.2;0.3;30;0.02;0.13;0.12;0;0.12;
1572;42.0329;9.5207;GWL15;17.58;25.24;10.45;28.52;1.1;30.8;84.4;855.68;77.8;272.1;38.41;128.58;3.8;175;1.35;1.47;0.94;1.25;0.9;17.2;27.8;0.2;28;0.02;0.13;0.12;-0.01;0.12;
1637;42.3488;1.9977;GWL15;7.49;15.1;0.57;18.23;0;0.2;0.4;802.65;229.18;166.46;28.3;56.18;3.5;118;1.63;2.06;0.98;2.11;0;0.2;0.4;-0.1;32;0.02;0.02;0.11;0.02;0.04;
1638;42.349;2.0945;GWL15;6.82;14.4;-0.04;17.27;0;0;0.2;838.6;231.85;169.27;29.06;66.96;3.2;117;1.61;2.06;0.92;2.1;0;0;0.2;-0.5;27;0.02;0;0.1;0.03;0.1;
1641;42.3493;2.385;GWL15;10.38;18.08;3.11;21.39;0.1;2.2;7.4;1391.27;284.22;340.1;57.7;114.79;4.3;51;1.48;1.91;0.63;1.98;0.1;1.8;5.8;0.7;21;0.06;-0.07;0.2;0.06;0.05;
1642;42.3492;2.4818;GWL15;11.62;19.36;4.22;23.03;0.2;4.2;11.1;1294.4;265.99;314.47;53.66;104.75;4.6;60;1.46;1.86;0.63;1.96;0.2;3.1;8;0.9;23;0.05;-0.07;0.17;0.04;0;
1643;42.349;2.5786;GWL15;12.36;20.08;5.07;23.92;0.3;6.7;14.6;1249.13;237.69;283.88;50.11;101.01;4.2;72;1.49;1.84;0.81;1.97;0.3;4.5;10.5;0.6;31;0.05;-0.14;0.12;0.01;-0.06;
1644;42.3488;2.6754;GWL15;13.62;21.37;6.33;25.33;0.6;12.6;24.9;1194.03;217.21;272.1;46.27;121.1;4.6;90;1.48;1.78;0.92;1.85;0.5;7.2;17;1.1;28;0.07;-0.15;0.2;0;0.04;
1705;42.1656;8.5683;GWL15;16.65;23.92;9.62;27.71;1.6;21.9;54.2;881.21;42.48;256.03;32.65;86.95;5.5;168;1.33;1.52;0.81;1.33;1.3;12.7;26.6;1.9;13;0.14;-0.41;0.15;0.14;0.24;
1706;42.1599;8.6645;GWL15;15.55;23.21;8.35;27.24;2.5;27.7;45.7;1068.09;43.19;345.15;44.2;126.83;6.2;163;1.38;1.69;0.86;1.83;2;15.3;21.5;2.6;28;0.19;-0.47;0.29;0.37;0.46;
1707;42.1541;8.7607;GWL15;15.49;23.51;8.1;27.75;4.2;34.2;48.5;1226.29;58.98;414.6;48.33;131.9;6;150;1.42;1.8;0.86;1.99;3.1;17.7;22;2.3;32;0.18;-0.4;0.25;0.38;0.44;
1708;42.1482;8.8569;GWL15;14.69;22.84;7.22;26.81;4;28.4;43.5;1274.88;65;419.63;51.29;119.13;5.2;139;1.49;1.94;0.88;2.26;2.9;17;20.6;1.6;39;0.14;-0.4;0.21;0.32;0.3;
