#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h48 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : RegCM4-6_MPI-ESM
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL30 : Niveau de réchauffement Monde 3.0 degrés -> 2100 / France +4°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
567;41.5579;9.0791;GWL30;17.75;26.78;9.97;30.37;19.6;60.3;91.9;1078.87;62.56;383.1;39.89;63.43;4.3;144;4.3;5.56;3.28;5.31;18.6;46;69.2;0.6;29;0.03;-0.31;0.19;0.08;0.08;
568;41.5517;9.1743;GWL30;19.16;27.51;11.92;31.91;23.2;77.1;99.8;761.5;41.4;270.33;31.32;55.94;4.2;192;3.98;4.71;3.34;4.64;21.2;53.2;69.7;0.5;8;0;-0.34;0.13;0.04;0.06;
569;41.5454;9.2694;GWL30;19.57;27.76;12.48;32.2;24.3;81.3;102.8;725.31;39.32;257.95;29.96;54.13;4.1;199;3.93;4.57;3.4;4.4;22.2;54.3;70.4;0.5;8;0;-0.34;0.13;0.05;0.06;
707;41.6474;8.8014;GWL30;18.61;26.1;11.8;29.96;9.8;45.9;88.6;802.93;40.28;255.52;32.31;56.17;5.3;189;3.3;3.65;2.96;3.51;9.6;36.6;61.8;1.7;15;0.08;-0.3;0.15;0.21;0.2;
708;41.6415;8.8967;GWL30;18.35;26.31;11.21;30.11;12.6;52;94.3;850.08;42.68;280.74;33.3;50.38;5.8;177;3.61;4.27;3.02;4.1;12.2;40.7;68.2;2.1;18;0.08;-0.33;0.22;0.13;0.06;
709;41.6355;8.992;GWL30;18.28;26.41;11.04;30.23;14.4;55.7;94.8;870.3;43.63;287.2;34.09;51.34;5.8;174;3.73;4.5;3.07;4.33;13.9;42.6;69.5;2.1;23;0.08;-0.33;0.22;0.13;0.06;
710;41.6294;9.0873;GWL30;17.85;26.97;10.04;30.65;20.2;62;94.9;1033.83;63.05;365.43;38.13;74.16;3.8;142;4.18;5.56;3.14;5.31;19.3;47.2;72;0.1;38;-0.01;-0.33;0.13;0.04;0.09;
711;41.6232;9.1826;GWL30;17.8;26.95;9.99;30.61;20.2;61.7;94.4;1040.8;63.42;368.26;38.46;74.48;3.8;154;4.21;5.61;3.15;5.35;19.2;47.2;71.6;0.1;29;-0.01;-0.33;0.13;0.04;0.09;
712;41.6169;9.2779;GWL30;19.27;27.26;12.26;31.62;20.5;75.5;102.8;826.2;53.55;304.25;35.27;72.45;4;178;3.51;3.92;3.09;3.92;19.6;50.5;61.9;0.4;9;0.01;-0.04;0.17;0.05;0.17;
849;41.7248;8.7138;GWL30;18.63;26.11;11.84;29.98;10;46.2;88.6;800.03;40.13;254.64;32.22;56.03;5.3;188;3.3;3.64;2.96;3.5;9.8;36.9;61.8;1.7;16;0.08;-0.3;0.15;0.21;0.2;
850;41.719;8.8093;GWL30;18.62;26.1;11.82;29.96;9.9;46.3;88.6;801.84;40.22;255.19;32.28;56.12;5.3;188;3.3;3.65;2.96;3.51;9.6;36.9;61.7;1.7;13;0.08;-0.3;0.15;0.21;0.2;
851;41.713;8.9047;GWL30;18.26;26.42;10.98;30.27;14.7;56.3;94.8;877.92;43.97;289.7;34.33;51.69;5.8;172;3.77;4.57;3.09;4.41;14.3;42.9;70;2.3;24;0.08;-0.33;0.22;0.13;0.06;
852;41.707;9.0001;GWL30;18.14;26.87;10.54;30.88;19.7;62;96.9;1053.44;56.73;368.84;39.02;57.55;6;156;3.99;5.01;3.15;4.92;18.5;44.4;71.2;2.3;29;0.08;-0.32;0.2;0.15;0.06;
853;41.7009;9.0955;GWL30;17.86;26.97;10.06;30.66;20.1;62.1;95;1031.63;62.93;364.7;38.03;74.07;3.8;148;4.17;5.55;3.13;5.29;19.2;47.3;71.9;0;36;-0.01;-0.33;0.13;0.04;0.09;
854;41.6946;9.1909;GWL30;16.69;25.9;8.85;28.86;11.6;42.7;87.2;1137.55;69.47;403.94;42.13;78.92;3.8;140;4.35;5.77;3.29;5.43;11.3;35.3;70.4;0.1;41;-0.02;-0.33;0.14;0.03;0.09;
855;41.6884;9.2863;GWL30;18.38;27.02;10.88;31.24;21.2;71.1;96.7;924.53;60.2;339.18;38.71;77.52;4.1;165;3.85;4.68;3.06;4.77;20.1;51;63;0.4;16;0.01;-0.05;0.17;0.05;0.16;
856;41.682;9.3817;GWL30;19.43;27.34;12.5;31.71;20.5;77.5;104.8;810.95;52.64;298.25;34.76;71.68;4;184;3.49;3.86;3.12;3.84;19.6;51.3;62.5;0.4;8;0.01;-0.04;0.17;0.06;0.18;
992;41.7963;8.7216;GWL30;18.55;26.08;11.71;29.93;9.6;45.3;88.4;809.87;40.61;257.58;32.62;56.51;5.3;188;3.32;3.69;2.94;3.54;9.4;35.9;61.7;1.7;19;0.08;-0.3;0.15;0.21;0.2;
993;41.7905;8.8171;GWL30;17.98;26.28;10.64;30.05;11.7;53.9;88.5;918.05;45.6;290.59;36.7;61.84;5.4;170;3.8;4.69;3.06;4.52;11.2;41;65.8;1.9;24;0.08;-0.3;0.15;0.21;0.18;
994;41.7845;8.9127;GWL30;18.49;26.97;11.04;31.16;16.5;70.2;93.3;1005.5;53.21;341.45;38.93;63.67;5.7;169;3.75;4.59;3.02;4.5;15.3;50.2;64.4;2;23;0.08;-0.3;0.15;0.24;0.18;
995;41.7785;9.0083;GWL30;16.5;25.64;8.75;28.85;12.9;43.5;83.8;1209.61;61.59;418.22;44.95;71.9;5.6;142;4.2;5.54;3.26;5.52;12.8;36.2;65.3;1.9;36;0.06;-0.36;0.17;0.12;0.2;
996;41.7724;9.1038;GWL30;16.02;25.26;8.21;28.07;6.6;34.8;82.3;1334.5;81.99;487.7;49.85;92.14;3.7;128;4.27;5.69;3.26;5.34;6.6;30.5;67.6;0;45;-0.02;-0.35;0.12;0.04;0.08;
997;41.7661;9.1993;GWL30;15.75;24.96;7.96;27.67;5.2;31.4;80.3;1353.59;83.12;496.05;50.24;93.64;3.7;124;4.26;5.66;3.26;5.28;5.2;28.3;66.5;0;45;-0.02;-0.35;0.12;0.03;0.08;
998;41.7598;9.2948;GWL30;17.42;26.27;9.73;30.39;17.8;58.8;85.6;1198.36;90.01;433.04;47.35;80.04;4.6;137;4.04;5.07;3.19;5.14;17.1;44.6;63.8;0.9;33;-0.01;-0.16;0.13;0.1;0.08;
999;41.7535;9.3902;GWL30;19.22;27.28;12.19;31.68;19.6;76.2;104.8;822.03;54.78;290.51;36.38;69.71;4.2;183;3.59;4.04;3.15;4.09;18.8;51.7;64;0.5;14;-0.01;-0.07;0.09;0.05;0.05;
1134;41.8737;8.6336;GWL30;18.74;26.18;12;30.07;10.4;48;88.8;788.33;39.55;251.04;31.74;55.47;5.3;188;3.3;3.63;2.99;3.48;10.1;38;61.5;1.6;19;0.09;-0.29;0.16;0.21;0.2;
1135;41.8679;8.7294;GWL30;18.74;26.18;12;30.07;10.4;48;88.8;788.33;39.55;251.04;31.74;55.47;5.3;178;3.3;3.63;2.99;3.48;10.1;38;61.5;1.6;20;0.09;-0.29;0.16;0.21;0.2;
1136;41.862;8.8251;GWL30;18.23;26.27;11.04;30.11;11.3;53.2;88.8;875.36;43.66;277.7;35.13;59.67;5.5;173;3.62;4.33;3;4.17;11;40.3;63.7;1.9;25;0.08;-0.3;0.15;0.21;0.19;
1137;41.856;8.9207;GWL30;17.59;26.57;9.95;30.56;20.5;58.3;90.6;1165.14;65.21;402.34;39.92;65.91;5.2;147;4;5.24;3.14;5.34;19.4;43.9;67.2;1.5;23;0.12;-0.26;0.23;0.1;0.15;
1138;41.85;9.0164;GWL30;17.75;26.66;10.14;30.74;20.5;60;91.2;1140.15;63.88;393.9;38.98;64.76;5.2;149;3.92;5.1;3.08;5.19;19.3;44.4;67;1.6;20;0.12;-0.25;0.23;0.1;0.15;
1139;41.8439;9.112;GWL30;14.05;23.26;6.53;25.36;1.3;14.1;66.3;1413.32;84.68;519.3;54.13;101.57;3.8;119;4.23;5.69;3.41;5.16;1.3;13.6;58.5;0.2;51;-0.07;-0.41;0.07;0;-0.05;
1140;41.8376;9.2077;GWL30;12.44;21.15;5.33;22.86;0;3.9;48;1529.89;97.32;565.12;58.74;107.48;4;109;4.19;5.27;3.65;4.67;0;3.9;45.5;0.5;45;-0.05;-0.34;0.08;0.03;0.09;
1141;41.8313;9.3033;GWL30;17.91;26.76;10.29;30.51;15.9;61;96.7;958.11;64.1;338.22;40.84;77.29;4.5;164;4.01;4.97;3.15;5;15.4;46.2;66;0.9;28;-0.02;-0.08;0.09;0.06;0.06;
1142;41.8249;9.3988;GWL30;19.14;27.02;12.19;30.49;9.2;58.5;110.9;795.94;60.65;251.39;40.99;86.53;3.8;180;3.34;3.55;3.08;3.4;9.1;44.5;61;0.1;19;-0.01;-0.07;0.08;0.03;0.06;
1276;41.9509;8.5455;GWL30;18.66;26.13;11.94;30.05;10.4;46;89.1;812.13;50.23;267.99;30.47;76.19;4.7;184;3.21;3.57;2.94;3.47;10.1;36.2;61.7;1.1;11;0.09;-0.13;0.17;0.09;0.33;
1277;41.9452;8.6413;GWL30;18.24;26.07;11.24;29.86;10.1;46.2;89.1;870.02;53.65;285.37;32.77;78.92;4.7;174;3.35;3.93;2.88;3.76;9.9;35.7;63.3;1;11;0.08;-0.13;0.17;0.09;0.33;
1278;41.9394;8.7372;GWL30;18.27;26.04;11.29;29.84;9.8;45.5;88.8;864.94;53.34;283.97;32.62;78.68;4.7;167;3.32;3.86;2.88;3.7;9.6;35.1;62.8;1.1;12;0.08;-0.13;0.17;0.09;0.33;
1279;41.9335;8.833;GWL30;18.31;26.01;11.38;29.83;9.4;44.5;88.6;856.92;52.87;281.5;32.27;78.31;4.7;170;3.29;3.78;2.87;3.63;9.2;34.7;62.2;1.1;10;0.08;-0.13;0.17;0.09;0.33;
1280;41.9276;8.9288;GWL30;17.53;26.08;10.14;29.9;16;52.2;87.4;989.69;52.81;318.73;35.94;60.61;4.9;160;3.81;4.92;3.03;4.99;15.6;41.5;66.7;1.3;19;0.12;-0.25;0.23;0.08;0.15;
1281;41.9215;9.0246;GWL30;15.56;24.57;7.95;27.38;5.9;30.2;74.8;1323.67;75.14;451.38;45.78;73.22;5.3;133;4.19;5.39;3.36;5.3;5.9;27.5;60.3;1.7;32;0.1;-0.26;0.2;0.09;0.15;
1282;41.9154;9.1203;GWL30;16.15;25.51;8.38;28.45;7.1;41.1;83.3;1257.84;76.3;452.25;48.64;91.35;3.8;127;4.21;5.76;3.24;5.43;7.1;36;68;0.1;47;-0.07;-0.41;0.04;-0.01;-0.08;
1283;41.9091;9.216;GWL30;13.24;22.11;6.02;24.53;0.3;7.7;47.4;1128.02;73.44;406.56;45.31;90.03;4.4;132;4.08;5.32;3.44;4.8;0.3;7.7;45.4;0.8;55;-0.06;-0.4;0.09;0.08;-0.07;
1284;41.9028;9.3118;GWL30;17.69;26.5;10.11;30.24;10.9;58.5;91.9;905.64;79.43;276.9;45.46;103.12;4.2;150;3.83;4.73;3.1;4.73;10.7;46.2;63.5;0.6;28;-0.03;0.04;0.01;0.03;0.08;
1285;41.8964;9.4075;GWL30;19.38;27.28;12.47;30.63;8.9;61.2;116.1;753.51;66.52;229.25;37.9;87.43;4.3;195;3.25;3.54;2.99;3.37;8.8;47.5;62.4;0.8;20;-0.03;0.05;0.01;0.05;0.08;
1420;42.0168;8.649;GWL30;18.55;26.06;11.8;29.96;10.3;45;88.8;823.22;50.89;271.4;30.87;76.72;4.8;168;3.21;3.59;2.92;3.48;10;35.4;61.7;1.1;11;0.08;-0.13;0.17;0.09;0.33;
1421;42.011;8.745;GWL30;18.12;26.21;10.95;30.06;11.5;51.3;89.6;901.19;55.52;294.41;34.06;80.43;4.7;166;3.53;4.28;2.94;4.13;11.1;38.7;65;1.2;13;0.08;-0.13;0.16;0.09;0.32;
1422;42.0051;8.8409;GWL30;18.06;26.27;10.82;30.14;12.3;53.9;90.3;917.96;56.49;299.44;34.66;81.24;4.7;167;3.62;4.46;2.98;4.31;11.9;40.1;66.5;1.1;12;0.08;-0.14;0.16;0.09;0.32;
1423;41.9991;8.9368;GWL30;16.65;25.63;9.01;29.37;15.1;48;79.8;1281.16;72.85;451.22;45.11;73.11;5.3;136;3.98;5.18;3.14;5.46;14.8;39.2;60.3;1.7;25;0.15;-0.23;0.3;0.13;0.13;
1424;41.993;9.0327;GWL30;15.48;24.44;7.89;27.52;6.3;32;70.2;1362.72;78.04;478.03;47.24;76.66;5.4;132;4.06;5.23;3.25;5.35;6.3;29.1;56.2;1.8;27;0.13;-0.24;0.27;0.1;0.13;
1425;41.9869;9.1286;GWL30;12.97;21.99;5.63;24.02;0.2;6.4;53.8;1359;96.78;461.05;60.8;109.95;4.2;117;4.09;5.44;3.37;5.08;0.2;6.4;49.4;0.7;55;-0.17;-0.37;-0.09;0.09;-0.25;
1426;41.9806;9.2245;GWL30;13.63;22.48;6.21;25.15;0.6;10.1;49.6;1113.83;91.65;419.88;44.36;94.62;4.8;133;4.14;5.38;3.33;5.01;0.6;9.9;47.3;1.1;46;-0.05;-0.2;0.18;0.05;0.1;
1427;41.9743;9.3203;GWL30;17.94;26.82;10.36;30.61;11.1;62.2;93.8;867.61;65.83;279.25;45.3;103.14;3.7;160;3.83;4.83;3.1;4.76;10.9;49;64.7;0;43;-0.07;-0.17;0.04;0.03;0.02;
1428;41.9679;9.4161;GWL30;19.51;27.54;12.57;30.78;9.4;64.1;115.8;734.17;56.19;234.97;38.03;90.53;3.7;191;3.32;3.75;3.03;3.49;9.3;50.1;60.4;0.1;29;-0.07;-0.16;0.04;0.02;0.03;
1562;42.0941;8.5607;GWL30;18.73;26.27;12.04;30;10.5;45.7;91.1;795.69;50.21;280.91;33.46;58.44;5.2;173;3.28;3.71;3.02;3.42;10.2;35.8;63.9;1.6;16;0.08;-0.11;0.28;0.18;0.07;
1563;42.0883;8.6568;GWL30;18.64;26.25;11.91;30.32;13.4;51.5;88.6;799.49;53.79;264.57;28.35;69.64;3.9;173;3.22;3.72;2.94;3.77;13.1;41.8;61.2;0.1;16;0.06;-0.06;0.15;-0.04;0.11;
1564;42.0825;8.7528;GWL30;18.27;26.15;11.31;30.1;11.3;51.8;88.2;848.07;56.96;278.92;30.23;71.74;3.9;179;3.32;3.97;2.87;3.96;11.1;41.6;62;0.2;12;0.06;-0.06;0.15;-0.03;0.11;
1565;42.0766;8.8489;GWL30;17.66;26.67;10.07;30.76;22.4;59.5;89.4;1113.28;77.02;382.88;38.07;80.77;4.2;148;3.93;5.2;3.09;5.33;21.3;44.4;66.3;0.5;25;0.06;-0.1;0.13;0;0.09;
1566;42.0706;8.9449;GWL30;17.54;26.63;9.83;30.91;22.8;66.2;89.3;1157.03;72.22;396.62;41.9;74.54;4.7;138;3.87;5.22;2.93;5.56;21.8;51.4;66.1;1;16;0.12;-0.19;0.23;0.15;0.24;
1567;42.0646;9.0409;GWL30;15.54;24.38;7.99;27.7;5.2;33.3;69.1;1520.27;88.22;549.91;54.53;93.19;5;119;3.95;4.98;3.21;5.14;5.2;30.1;55.5;1.3;26;0.12;-0.28;0.26;0.14;0.19;
1568;42.0584;9.1369;GWL30;11.06;19.55;4.19;21.44;0;1.1;27.8;1130.99;90.46;371.92;52.19;102.77;4.4;120;3.96;4.99;3.49;4.61;0;1.1;27.5;0.8;58;-0.19;-0.35;-0.1;0.11;-0.26;
1569;42.0522;9.2329;GWL30;13.95;22.85;6.47;25.65;1.1;13.2;52.6;1094.39;89.83;411.73;43.59;93.35;4.8;132;4.15;5.44;3.29;5.07;1.1;12.9;49.7;1.2;47;-0.05;-0.2;0.18;0.06;0.09;
1570;42.0458;9.3288;GWL30;18.5;27.08;11.13;31;12.6;68.1;99.2;815.68;61.96;262.22;42.35;98.07;3.7;169;3.65;4.42;3.07;4.36;12.3;51.6;64;0;42;-0.07;-0.17;0.04;0.02;0.02;
1571;42.0394;9.4248;GWL30;19.38;26.97;12.51;30.05;7.1;50.8;115.5;732.07;44.26;267.39;37.35;98.26;3.4;187;3.25;3.22;3.04;2.78;7.1;37;59.2;-0.3;30;-0.08;-0.29;0.18;-0.05;0.07;
1572;42.0329;9.5207;GWL30;19.5;27.05;12.67;30.07;7.1;51.6;117.3;723.92;43.77;264.38;36.87;97.56;3.4;187;3.24;3.19;3.05;2.74;7.1;37.5;59.1;-0.3;28;-0.08;-0.29;0.18;-0.05;0.07;
1637;42.3488;1.9977;GWL30;10.16;19.06;2.68;22.68;0.1;4.6;8.6;644.56;148.92;144.2;27.05;61.97;3.6;177;4.28;5.94;2.96;6.44;0.1;4.6;8.6;-0.1;86;-0.17;-0.36;-0.02;-0.01;0.25;
1638;42.349;2.0945;GWL30;10.01;18.76;3.29;21.78;0;2.2;12.2;646.57;156.35;129.79;25.78;55.78;3.5;176;4.77;6.33;4.1;6.55;0;2.2;12.2;-0.1;80;-0.17;-0.33;-0.13;-0.03;0.24;
1641;42.3493;2.385;GWL30;13.08;21.7;5.73;25.13;0.5;14.4;39.4;1300.06;192.5;347.16;63.96;175.11;4.4;97;4.16;5.45;3.13;5.64;0.5;14.1;38.2;0.8;70;0.02;-0.37;0.24;0.22;0.68;
1642;42.3492;2.4818;GWL30;14.26;22.86;6.79;26.73;2.2;23.8;48.3;1224.46;179.99;320.4;60.56;167.5;4.3;105;4.09;5.29;3.07;5.59;2.2;22.8;45.8;0.7;70;0.02;-0.37;0.24;0.23;0.73;
1643;42.349;2.5786;GWL30;14.75;23.21;7.28;27.31;3.8;31.4;45.7;1195.73;186.32;311.18;59.75;130.65;5.2;106;3.87;4.88;2.9;5.26;3.8;29.2;41;1.6;62;0.03;-0.31;0.24;0.28;0.34;
1644;42.3488;2.6754;GWL30;15.87;24.24;8.4;28.56;6.2;41.5;59.2;1078.6;175.93;264.89;51.62;122.6;5.1;119;3.72;4.56;2.85;4.97;6.1;36.3;50.9;1.4;52;0.02;-0.29;0.2;0.24;0.36;
1705;42.1656;8.5683;GWL30;18.64;26.21;11.91;29.92;10.3;44.5;91.3;805.76;50.78;284.3;33.81;58.9;5.2;187;3.28;3.72;3;3.43;10;34.9;64.4;1.6;22;0.08;-0.11;0.28;0.17;0.07;
1706;42.1599;8.6645;GWL30;17.98;26.37;10.69;29.98;12.2;53.2;92.1;922.38;57.37;322.06;38.43;64.45;5.4;173;3.76;4.74;3.06;4.41;11.8;40.1;68.9;1.7;21;0.08;-0.13;0.27;0.16;0.07;
1707;42.1541;8.7607;GWL30;17.92;26.81;10.38;31.06;22.6;62.7;90.7;1076.06;74.42;371.37;36.79;79.23;4.1;155;3.81;5;3.03;5.13;21.5;45.4;66.2;0.6;20;0.06;-0.09;0.14;0;0.1;
