#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h29 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : ALADIN63_CNRM-CM5
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL30 : Niveau de réchauffement Monde 3.0 degrés -> 2100 / France +4°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORIFM40_yr : Indicateur feux météo nombre de jours supérieurs à 40 (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     AIFM40_yr : Ecart de indicateur feux météo nombre de jours supérieurs à 40 (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORIFM40_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;AIFM40_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
568;41.5517;9.1743;GWL30;18.65;26.94;11.37;31.39;16.3;68.8;95.4;755.37;45.35;223.67;31.52;55.93;4.4;53;208;3.51;4.24;2.91;4.21;14.3;45;65.1;0.7;23;28;-0.02;-0.33;-0.07;0;-0.08;
569;41.5454;9.2694;GWL30;19.07;27.21;11.95;31.69;17;72.3;98.7;718.73;43.36;212.63;30.03;54.25;4.8;59;219;3.47;4.1;2.98;3.98;14.8;45.7;65.8;1.1;23;31;-0.02;-0.33;-0.07;0;-0.08;
707;41.6474;8.8014;GWL30;18.14;25.52;11.27;29.36;5.2;39.9;81.1;714.69;37.22;202.74;29.49;49.6;4.1;17;202;2.87;3.13;2.49;2.98;4.9;30.4;54;0.4;7;31;-0.03;-0.4;-0.02;0.07;0.01;
708;41.6415;8.8967;GWL30;17.9;25.74;10.68;29.54;6.2;48.1;83.6;769.55;37.38;214.05;31.48;52.05;4.3;25;177;3.18;3.76;2.56;3.61;5.8;36.5;57.8;0.8;13;33;-0.03;-0.43;-0.06;0.05;-0.11;
709;41.6355;8.992;GWL30;17.81;25.82;10.5;29.65;7.7;51.7;83.6;788.07;38.22;219.18;32.3;52.96;4.4;26;174;3.28;3.98;2.59;3.84;7.2;38.4;58.3;0.8;14;38;-0.03;-0.43;-0.06;0.05;-0.11;
710;41.6294;9.0873;GWL30;17.34;26.16;9.53;30.08;12.9;55.8;87.2;1039.13;67.02;301.41;41.11;77.73;4.9;25;140;3.71;4.83;2.72;4.87;11.8;41.1;63.1;1.2;16;44;0;-0.3;-0.05;0.09;0.12;
711;41.6232;9.1826;GWL30;17.3;26.13;9.47;30.03;12.9;55.4;87.1;1046.89;67.38;303.14;41.34;78.01;4.9;26;149;3.73;4.87;2.73;4.91;11.8;41.1;63.2;1.2;16;35;0;-0.3;-0.05;0.09;0.12;
712;41.6169;9.2779;GWL30;18.92;26.9;11.79;31.27;12.2;69.6;103;831.84;48.16;255.43;37.49;70.93;4.6;23;189;3.2;3.62;2.73;3.61;11.3;44.6;62.3;0.9;12;23;0;-0.26;-0.03;0.04;0.05;
849;41.7248;8.7138;GWL30;18.17;25.53;11.31;29.37;5.2;40.2;80.9;712.01;37.08;201.96;29.37;49.47;4.1;17;201;2.86;3.12;2.5;2.97;4.8;30.7;53.7;0.4;7;34;-0.03;-0.4;-0.02;0.07;0.01;
850;41.719;8.8093;GWL30;18.15;25.53;11.28;29.36;5.2;40.2;81;713.73;37.17;202.5;29.45;49.55;4.1;17;199;2.87;3.12;2.5;2.98;4.9;30.6;53.9;0.4;7;30;-0.03;-0.4;-0.02;0.07;0.01;
851;41.713;8.9047;GWL30;17.66;25.65;10.37;29.51;6.4;48.5;80.5;791.63;40.99;223.38;32.66;53.49;4.1;23;173;3.2;3.86;2.55;3.73;5.8;34.9;55.8;0.5;12;36;-0.03;-0.4;-0.03;0.07;0.01;
852;41.707;9.0001;GWL30;17.59;26.13;9.93;30.37;13.6;57.8;85.7;940.95;52.72;285.25;37.27;56.42;4.5;24;151;3.47;4.34;2.62;4.49;12.4;40.4;60;0.8;15;38;-0.04;-0.38;-0.07;0.06;-0.1;
853;41.7009;9.0955;GWL30;17.36;26.17;9.55;30.1;12.9;56;87.2;1037.66;66.91;300.96;41.06;77.65;4.9;25;142;3.71;4.82;2.71;4.85;11.8;41.3;63;1.2;16;40;0;-0.3;-0.05;0.1;0.13;
854;41.6946;9.1909;GWL30;16.16;25.05;8.32;28.18;5.9;39.7;78.6;1131.83;72.87;327.19;44.7;81.73;4.8;29;133;3.87;5;2.87;4.96;5.6;32.4;59.4;1.2;18;40;-0.02;-0.31;-0.07;0.08;0.11;
855;41.6884;9.2863;GWL30;18.03;26.74;10.38;31.02;12.3;67;96.9;891.28;70.92;241.7;41.8;88.58;4.3;24;170;3.53;4.49;2.65;4.63;11.3;47;62.8;0.6;14;23;-0.05;-0.05;-0.17;0.04;0.19;
856;41.682;9.3817;GWL30;19.12;27.06;12.04;31.46;11.4;73.8;105.6;787.17;63.7;213.73;37.73;83.93;4.4;21;199;3.22;3.65;2.76;3.66;10.4;48.6;64.2;0.8;11;31;-0.04;-0.02;-0.17;0.05;0.2;
992;41.7963;8.7216;GWL30;18.09;25.51;11.18;29.33;5.2;39.6;80.8;721.04;37.53;204.51;29.8;49.92;4.1;17;201;2.88;3.16;2.48;3.02;4.9;30;53.9;0.4;7;35;-0.02;-0.4;-0.02;0.07;0.01;
993;41.7905;8.8171;GWL30;17.44;25.56;10.08;29.36;6.6;47.1;80.1;818.15;42.19;230.82;33.77;54.75;4.2;24;168;3.29;4.04;2.58;3.93;6.1;34.2;56.8;0.5;13;39;-0.03;-0.4;-0.03;0.08;0.01;
994;41.7845;8.9127;GWL30;17.96;26.28;10.48;30.47;9.9;59;85.5;890.84;49.94;272.27;34.54;56.3;4.2;17;158;3.24;3.96;2.53;3.9;8.8;39.3;56.1;0.4;9;33;-0.03;-0.39;-0.03;0.04;0.01;
995;41.7785;9.0083;GWL30;16.01;24.73;8.28;27.96;7.1;38.2;75.9;1081.45;60.09;328.23;43.17;62.65;4.6;30;137;3.76;4.71;2.87;4.78;6.7;31.1;56.1;0.9;18;43;-0.05;-0.39;-0.07;0.06;-0.11;
996;41.7724;9.1038;GWL30;15.43;24.16;7.69;27.28;4.3;28.5;69.1;1354.97;88.79;425.79;52.79;91.83;4.7;21;125;3.71;4.66;2.85;4.69;4.2;24.2;53.3;1;13;42;0;-0.31;0;0.08;0.07;
997;41.7661;9.1993;GWL30;15.16;23.87;7.44;26.88;3.8;24.1;67.3;1371.61;89.88;429.34;53.4;92.82;4.6;19;120;3.7;4.64;2.85;4.65;3.7;20.9;52.4;1;12;41;0;-0.32;-0.01;0.08;0.07;
998;41.7598;9.2948;GWL30;17.02;25.86;9.18;30.09;9.6;56.4;81.1;1131.15;102.32;307.53;45.37;94.85;4;18;133;3.68;4.74;2.72;4.93;9;42.5;60;0.4;12;40;-0.07;-0.14;-0.19;0.03;0.18;
999;41.7535;9.3902;GWL30;18.86;26.95;11.65;31.38;11.4;71.4;102.8;809.67;65.18;220.29;38.8;84.89;4.4;21;197;3.25;3.78;2.7;3.86;10.5;47.7;62.5;0.8;12;32;-0.04;-0.03;-0.17;0.05;0.19;
1134;41.8737;8.6336;GWL30;18.4;25.86;11.4;29.55;5.4;41;87.8;721.95;38.15;202;29.59;50.51;4.3;15;201;2.99;3.37;2.46;3.05;4.9;31.3;60.9;0.6;7;35;0.01;-0.38;0;0.08;0.17;
1135;41.8679;8.7294;GWL30;18.28;25.59;11.51;29.51;5.8;42.4;81.7;701.54;37.14;196.25;27.95;50.61;4;19;183;2.86;3.09;2.58;2.99;5.4;32.7;54.1;0.3;9;36;-0.02;-0.38;-0.05;0.01;0.06;
1136;41.862;8.8251;GWL30;17.71;25.61;10.53;29.51;6.3;47.8;80.1;778.75;40.91;216.66;31.21;54.51;4.2;24;179;3.12;3.72;2.56;3.65;5.8;35.3;54.9;0.5;12;43;-0.03;-0.38;-0.05;0.01;0.05;
1137;41.856;8.9207;GWL30;17.09;25.74;9.48;29.64;10.4;51;81.1;994.28;57.05;297.93;38.02;62.41;4.3;22;142;3.54;4.46;2.76;4.51;9.4;36.7;57.3;0.7;12;37;-0.04;-0.37;-0.06;0.02;0.04;
1138;41.85;9.0164;GWL30;17.28;25.92;9.58;30.08;14.1;55.5;83.6;981.6;55.23;302.39;38.48;60.41;4.1;24;149;3.49;4.43;2.6;4.64;13;40.2;58.7;0.4;14;40;-0.04;-0.38;-0.05;0.04;-0.05;
1139;41.8439;9.112;GWL30;13.62;22.1;6.36;24.45;1.2;8.1;51.3;1497.9;97.98;470.56;59.34;98.92;5.7;8;107;3.82;4.56;3.34;4.4;1.2;7.7;43.2;2;5;34;0.01;-0.31;0;0.15;0.08;
1140;41.8376;9.2077;GWL30;11.97;20.12;5.07;22.06;0;3;29.4;1568.06;104.8;492.93;63.09;105.17;5.7;5;101;3.75;4.3;3.48;4.07;0;2.9;26.6;2;4;36;-0.02;-0.31;-0.04;0.15;0.07;
1141;41.8313;9.3033;GWL30;17.51;26.4;9.76;30.3;8.6;58.8;93.3;908.36;75.74;241.25;43.44;88.29;4.2;21;169;3.64;4.7;2.68;4.87;8.1;44.4;62.4;0.5;13;39;-0.08;-0.06;-0.22;0.07;0.1;
1142;41.8249;9.3988;GWL30;18.78;26.67;11.65;30.26;3.8;57;106.4;770.01;70.91;185.55;44.33;92.62;4.6;9;200;3.01;3.29;2.61;3.23;3.7;43.1;57.3;1;5;36;-0.07;-0.06;-0.22;0.05;0.06;
1276;41.9509;8.5455;GWL30;18.4;25.86;11.4;29.55;5.4;41;87.8;721.95;38.15;202;29.59;50.51;4.3;15;190;2.99;3.37;2.46;3.05;4.9;31.3;60.9;0.6;7;22;0.01;-0.38;0;0.08;0.17;
1277;41.9452;8.6413;GWL30;18;25.81;10.72;29.41;5.2;43.6;88.3;774.28;40.82;215.54;31.67;53.06;4.2;16;173;3.14;3.74;2.41;3.39;4.9;33;61.6;0.6;8;20;0.01;-0.38;-0.01;0.08;0.16;
1278;41.9394;8.7372;GWL30;18.03;25.79;10.77;29.4;4.9;42.3;88;769.69;40.58;214.42;31.5;52.83;4.3;16;164;3.12;3.68;2.41;3.34;4.6;32.1;61.3;0.6;8;23;0.01;-0.38;-0.01;0.08;0.16;
1279;41.9335;8.833;GWL30;17.94;25.51;10.97;29.33;6.2;40.8;82.1;758.84;40.55;211.36;30.95;50.57;4.5;21;175;2.95;3.32;2.54;3.19;6;31.1;55.3;0.8;10;25;0;-0.36;-0.03;0.04;0.07;
1280;41.9276;8.9288;GWL30;17.1;25.36;9.61;29.18;9.6;45.8;77.8;877.93;47.41;251.93;36.04;60.77;4.4;25;159;3.42;4.27;2.57;4.37;9.1;35.2;56.5;0.7;14;37;-0.01;-0.35;-0.02;0.05;-0.03;
1281;41.9215;9.0246;GWL30;15.06;23.78;7.37;26.6;3.8;23.1;65.8;1141.55;64.5;345.96;44.73;66.89;4.1;25;130;3.73;4.68;2.87;4.72;3.7;20.3;50.4;0.4;16;42;-0.05;-0.39;-0.08;0.03;-0.06;
1282;41.9154;9.1203;GWL30;15.73;24.31;8.24;27.54;5.1;32;69.4;1365.67;88.95;430.85;53.71;91.17;5.7;18;116;3.8;4.6;3.19;4.64;4.9;26.9;53.7;2;11;33;0.03;-0.3;0.03;0.16;0.1;
1283;41.9091;9.216;GWL30;12.81;20.95;5.8;23.72;0.3;5.2;25.9;1189.42;83.48;359.08;47.86;88.9;4.9;5;118;3.65;4.21;3.29;4.12;0.3;5.1;24.1;1.3;4;37;0.02;-0.3;0;0.15;0.12;
1284;41.9028;9.3118;GWL30;17.33;26;9.67;29.88;5;53.8;88.9;890.84;79.47;214.59;51.6;102.37;4.4;12;162;3.49;4.3;2.72;4.43;4.8;41.6;59.5;0.8;8;45;-0.08;-0.08;-0.22;0.06;0.04;
1285;41.8964;9.4075;GWL30;19.06;26.85;12.03;30.29;4;57.5;110.4;751.06;69.59;180.45;43.41;91.1;4.7;9;208;2.96;3.19;2.63;3.09;3.9;43.8;55.9;1.1;5;36;-0.07;-0.05;-0.22;0.06;0.06;
1420;42.0168;8.649;GWL30;18.3;25.81;11.26;29.47;5.3;40;88.2;732.23;38.68;204.85;29.93;51;4.3;15;167;3;3.4;2.44;3.07;4.9;30.6;61.2;0.6;7;19;0.01;-0.38;0;0.08;0.16;
1421;42.011;8.745;GWL30;17.86;25.95;10.41;29.58;6.2;49.4;88.4;803.18;42.29;223.09;32.88;54.47;4.2;20;160;3.3;4.09;2.46;3.76;5.7;36.7;62.8;0.6;10;23;0.01;-0.38;-0.01;0.08;0.15;
1422;42.0051;8.8409;GWL30;17.64;25.67;10.38;29.56;8.4;49.3;82.2;815.01;43.2;226.09;33.19;53.26;4.5;26;168;3.23;3.91;2.62;3.8;7.9;35.4;57.3;0.8;14;27;0;-0.37;-0.03;0.04;0.06;
1423;41.9991;8.9368;GWL30;16.31;25;8.55;28.47;8.3;41;77.9;1091.62;63.42;336.56;43.71;68.31;4.2;26;138;3.68;4.63;2.76;4.74;7.9;32.7;57.1;0.6;16;40;-0.02;-0.35;-0.03;0.09;-0.04;
1424;41.993;9.0327;GWL30;15.12;23.81;7.43;26.59;3.5;24.2;67.2;1164.68;67.94;357.28;45.8;70.74;4.3;24;132;3.76;4.68;2.88;4.65;3.4;21.3;51.2;0.7;15;40;-0.03;-0.35;-0.04;0.07;-0.04;
1425;41.9869;9.1286;GWL30;12.65;20.9;5.63;22.96;0.2;3.8;37.5;1556.09;104.63;488.33;63.89;104.69;6.1;6;102;3.79;4.38;3.45;4.15;0.2;3.8;33.5;2.3;4;34;0;-0.29;-0.01;0.2;0.08;
1426;41.9806;9.2245;GWL30;13.15;21.31;6.1;24.17;0.5;5.6;28.7;1179.43;84.81;351.18;49.54;90;5.2;5;120;3.68;4.24;3.31;4.11;0.5;5.4;26.3;1.6;4;37;0.03;-0.28;0;0.21;0.14;
1427;41.9743;9.3203;GWL30;17.52;26.14;9.92;30.18;4.9;57.2;88.8;875.3;80.98;205.98;48.55;103.73;4.2;13;165;3.44;4.21;2.71;4.41;4.8;43.7;58.3;0.5;9;45;-0.07;-0.04;-0.24;0.02;0.08;
1428;41.9679;9.4161;GWL30;19.13;26.93;12.12;30.37;3.6;59.1;110.4;747.19;71.99;173.85;41.74;92.93;4.3;10;198;2.97;3.22;2.65;3.14;3.5;45.4;55;0.7;5;36;-0.06;-0.01;-0.23;0.04;0.11;
1562;42.0941;8.5607;GWL30;18.29;25.65;11.44;29.6;6.9;40.5;83.9;734.99;42.74;208.72;29.66;50.79;4.7;16;166;2.88;3.16;2.51;3.09;6.5;30.7;56.9;1;6;17;0.03;-0.32;0.02;0.06;0.09;
1563;42.0883;8.6568;GWL30;18.27;25.64;11.42;29.58;6.9;40.1;84;737.1;42.84;209.35;29.76;50.89;4.6;15;166;2.88;3.16;2.51;3.09;6.5;30.5;57;0.9;6;17;0.03;-0.32;0.02;0.06;0.09;
1564;42.0825;8.7528;GWL30;17.93;25.49;11.02;29.39;6.4;42.2;80.1;760.14;42.59;209.63;32.69;52.48;5.2;21;186;3;3.35;2.66;3.3;6.2;32;53.1;1.5;10;26;-0.01;-0.32;-0.05;0.1;0.04;
1565;42.0766;8.8489;GWL30;17.22;25.77;9.73;29.8;13.1;51;81.5;992.85;59.51;294.46;40.04;61.03;5.1;22;148;3.52;4.35;2.84;4.46;12;35.8;57.2;1.5;12;40;-0.02;-0.32;-0.06;0.09;0.01;
1566;42.0706;8.9449;GWL30;17.19;25.9;9.47;29.97;14.9;53.2;83.9;1035.37;61.06;320.5;41.28;68.01;5.1;23;144;3.55;4.56;2.64;4.73;13.9;38.7;60.2;1.5;13;37;0;-0.32;0;0.11;0.02;
1567;42.0646;9.0409;GWL30;15.19;23.85;7.53;26.95;3.7;26.6;64.6;1337.62;83.24;426.53;51.37;83.73;4.8;21;120;3.65;4.53;2.85;4.58;3.7;23.3;49.7;1;13;36;-0.01;-0.33;-0.01;0.07;0;
1568;42.0584;9.1369;GWL30;10.71;18.53;4.16;20.54;0;0.9;8.9;1302.06;100.18;379.96;52.81;99.75;5.1;3;104;3.63;4;3.54;3.82;0;0.9;8.5;1.4;3;35;-0.01;-0.25;-0.05;0.16;0.08;
1569;42.0522;9.2329;GWL30;13.48;22.03;6.07;25.21;0.6;8.2;36.5;1062.5;104.44;276.41;45.98;95.96;4.4;8;126;3.71;4.67;2.98;4.74;0.6;7.8;33.6;0.8;7;48;-0.07;-0.11;-0.2;0.09;0.16;
1570;42.0458;9.3288;GWL30;18.12;26.47;10.71;30.63;7.5;61.9;93;852.41;78.56;200.89;48.24;103.66;4.3;15;177;3.29;3.88;2.71;4.05;7.2;45.4;57.4;0.6;10;44;-0.04;0.01;-0.2;0.08;0.13;
1571;42.0394;9.4248;GWL30;19.11;27.31;11.78;30.58;5.9;59.2;109.2;855.45;65.23;195.48;46.79;99.18;5.2;10;167;3.02;3.67;2.38;3.41;5.8;45.5;54.6;1.5;6;21;0.09;-0.04;-0.13;0.16;0.29;
1572;42.0329;9.5207;GWL30;19.22;27.39;11.94;30.6;6.3;59.7;110.6;846.55;64.71;193.58;46.31;98.45;5.1;10;168;3.01;3.64;2.39;3.36;6.2;45.7;53.6;1.5;6;18;0.09;-0.03;-0.13;0.16;0.29;
1637;42.3488;1.9977;GWL30;10.16;17.82;4.23;21.01;0;0.9;6.8;796.17;247.98;128.26;33.01;67.28;5;0;160;4.28;4.76;4.54;4.86;0;0.9;6.8;1.4;0;85;0.02;0.08;-0.11;0.24;0.32;
1638;42.349;2.0945;GWL30;9.47;17.03;3.67;19.92;0;0.6;4.1;808.89;256.67;127.74;33.03;67.34;5.1;0;165;4.23;4.67;4.52;4.73;0;0.6;4.1;1.5;0;85;0.01;0.08;-0.14;0.2;0.32;
1641;42.3493;2.385;GWL30;12.76;20.65;6.2;24.12;0.4;7.9;24.3;1440.16;318.71;278.18;63.78;110.71;5.6;1;52;3.84;4.46;3.64;4.7;0.4;7.5;22.7;1.9;1;26;0.13;0.03;0.04;0.24;0.12;
1642;42.3492;2.4818;GWL30;13.82;21.84;6.87;25.65;1.4;15.9;32.7;1342.03;272.33;278.35;60.37;104.94;5;1;85;3.65;4.32;3.2;4.57;1.4;14.7;29.6;1.3;1;52;0.13;-0.06;0.11;0.23;0.11;
1643;42.349;2.5786;GWL30;14.55;22.69;7.49;26.5;3.2;23.5;40.4;1283.16;260.03;260.79;58.97;100.53;4.9;2;101;3.68;4.43;3.18;4.53;3.2;21.2;36.1;1.3;2;61;0.12;-0.08;0.09;0.22;0.08;
