#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h20 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : RACMO22E_EC-EARTH
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL30 : Niveau de réchauffement Monde 3.0 degrés -> 2100 / France +4°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORIFM40_yr : Indicateur feux météo nombre de jours supérieurs à 40 (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     AIFM40_yr : Ecart de indicateur feux météo nombre de jours supérieurs à 40 (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORIFM40_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;AIFM40_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
568;41.5517;9.1743;GWL30;18.47;26.43;11.27;30.67;13;66.6;100.9;797.03;65.29;265.49;32.01;62.4;4.7;42;198;3.32;3.66;2.82;3.48;11.1;42.6;70.5;1.2;10;17;0.03;0.04;0.08;0;0.14;
569;41.5454;9.2694;GWL30;18.77;26.44;11.79;30.78;12.8;66.7;100.2;768.56;62.83;257.61;32.4;65.5;3.7;44;208;3.16;3.29;2.83;3.06;10.7;40.2;68.5;0;7;18;0.02;0.01;0.06;0.07;0.02;
707;41.6474;8.8014;GWL30;17.92;25.02;11.13;28.76;4.3;32;87.2;766.1;53.35;251.03;34.18;57.75;6.3;12;179;2.66;2.63;2.39;2.4;4.1;23.1;60.1;2.7;2;17;0.05;-0.09;0.2;0.22;0.19;
708;41.6415;8.8967;GWL30;17.54;25;10.49;28.7;4.2;37.5;86.9;820.96;56.9;268.31;36.5;60.46;6.3;14;167;2.84;3.02;2.39;2.78;4;26;61.3;2.6;4;19;0.05;-0.09;0.19;0.22;0.18;
709;41.6355;8.992;GWL30;17.53;25.19;10.35;28.82;4.6;42.1;88.7;841.39;57.76;269.15;36.91;60.51;5.8;14;165;3;3.34;2.48;3.02;4.2;29.1;63.1;2.1;4;25;0.05;-0.11;0.17;0.16;0.17;
710;41.6294;9.0873;GWL30;16.95;25.33;9.37;28.97;8.5;48.6;85.8;1052.12;80.36;352.96;43.18;73.59;5.4;15;139;3.32;3.97;2.57;3.74;7.5;33.6;62.1;1.8;6;31;0.01;-0.11;0.1;0.13;0.14;
711;41.6232;9.1826;GWL30;16.9;25.3;9.31;28.91;8.5;48;85.4;1058.83;80.84;355.16;43.49;73.91;5.5;15;153;3.34;4;2.58;3.78;7.5;33.3;62;1.8;6;30;0.01;-0.11;0.1;0.13;0.14;
712;41.6169;9.2779;GWL30;18.64;26.24;11.62;30.34;6.3;61.7;104.2;850.91;57.7;291.49;38.19;74.12;3.9;12;191;2.91;2.91;2.56;2.69;5.3;37.2;63.8;0.2;2;12;0.01;-0.05;0.06;0.07;0.05;
849;41.7248;8.7138;GWL30;17.95;25.03;11.17;28.78;4.3;32;87.3;763.3;53.17;250.13;34.02;57.62;6.3;12;178;2.66;2.62;2.4;2.39;4.1;22.8;60.2;2.7;2;18;0.05;-0.09;0.2;0.22;0.19;
850;41.719;8.8093;GWL30;17.93;25.03;11.15;28.76;4.3;32.2;87.3;765.04;53.28;250.69;34.15;57.7;6.3;12;179;2.66;2.63;2.4;2.4;4.1;23.2;60.2;2.7;3;16;0.05;-0.09;0.2;0.22;0.19;
851;41.713;8.9047;GWL30;17.41;25.05;10.24;28.78;5.2;42.5;86.6;848.08;58.61;277.37;37.69;61.81;6.4;15;161;2.96;3.26;2.44;3.03;4.9;29.1;62;2.7;4;24;0.05;-0.09;0.19;0.22;0.18;
852;41.707;9.0001;GWL30;17.24;25.37;9.78;29.26;7.2;49;89.4;1004.11;73.63;349.64;42.24;67.29;6.8;13;147;3.13;3.57;2.5;3.41;6.2;31.6;64;3.1;5;27;0.03;-0.11;0.16;0.2;0.16;
853;41.7009;9.0955;GWL30;16.85;25.15;9.27;28.89;8.1;47.1;84.6;1042.2;78.86;348.12;43.19;76.05;5.6;13;143;3.2;3.78;2.45;3.65;7.3;32.4;60.8;1.9;5;28;0;-0.12;0.09;0.13;0.14;
854;41.6946;9.1909;GWL30;15.68;24.05;8.01;26.99;3.5;29.6;75;1158.6;92.85;381.05;43.82;81.18;4.4;16;131;3.39;3.98;2.57;3.75;3.2;22.4;55.6;0.7;6;26;-0.01;-0.08;0.08;0.07;0.04;
855;41.6884;9.2863;GWL30;17.58;25.71;10.11;29.75;7.1;54.8;94.2;948.89;65.69;321.74;40.45;83.52;4.3;14;171;3.08;3.39;2.43;3.33;6;34.8;60.7;0.7;4;12;0;-0.05;0.07;0.02;0.04;
856;41.682;9.3817;GWL30;18.7;26.19;11.74;30.43;6.8;63.4;102.5;833.13;57.34;283.56;36.44;77.37;4.3;11;194;2.8;2.73;2.5;2.61;5.8;37.3;61.5;0.7;2;10;0;-0.05;0.07;0.03;0.02;
992;41.7963;8.7216;GWL30;17.85;25;11.02;28.74;4.7;32.5;86.3;764.82;55.03;249.34;33.36;54.94;5.3;13;178;2.66;2.66;2.36;2.44;4.4;23.4;59.2;1.7;4;17;0.04;-0.07;0.17;0.17;0.18;
993;41.7905;8.8171;GWL30;17.16;24.93;9.89;28.6;5.4;40.5;85.2;865.54;61.5;281.45;37.5;59.65;5.4;16;157;3.02;3.41;2.42;3.2;5.1;28.1;61.7;1.8;6;28;0.04;-0.08;0.17;0.16;0.15;
994;41.7845;8.9127;GWL30;17.69;25.66;10.31;29.7;8.2;53.2;91.8;937.53;71.19;325.42;38.59;62.4;5.6;11;155;2.99;3.34;2.4;3.15;7.3;33.5;63.3;1.9;4;25;0.02;-0.09;0.14;0.16;0.17;
995;41.7785;9.0083;GWL30;15.6;23.92;8.05;26.81;3.8;26;75.8;1142.12;86.12;395.18;46.7;71.95;5.5;17;128;3.36;3.9;2.64;3.65;3.7;19.1;56.3;1.9;7;28;0.01;-0.11;0.13;0.15;0.14;
996;41.7724;9.1038;GWL30;15;23.28;7.39;26.2;1.6;19.4;65.8;1345.66;102.99;472.21;57.1;90.47;5.7;12;120;3.3;3.77;2.55;3.61;1.5;15.4;49.5;2.1;4;30;0;-0.15;0.09;0.18;0.04;
997;41.7661;9.1993;GWL30;14.78;23.06;7.2;25.81;1.3;17;64.9;1382;115.74;476.06;50.65;91.93;4.6;11;113;3.34;3.8;2.63;3.56;1.2;13.9;49.9;0.8;3;28;-0.01;-0.09;0.09;0.06;0.01;
998;41.7598;9.2948;GWL30;16.54;24.81;8.93;28.76;5.6;44.5;77.8;1223.53;102.74;419;44.67;84.28;4.6;10;129;3.2;3.65;2.5;3.56;4.9;30.7;56.8;0.9;3;24;-0.01;-0.09;0.08;0.05;0;
999;41.7535;9.3902;GWL30;18.43;26.04;11.36;30.28;6.6;60.2;100.6;857.72;58.96;292.03;37.28;78.65;4.3;11;190;2.83;2.82;2.45;2.74;5.6;35.8;61.1;0.7;2;10;0;-0.05;0.07;0.03;0.02;
1134;41.8737;8.6336;GWL30;18.12;25.17;11.37;28.81;4;31.8;91.6;765.37;46.36;248.9;32.17;51.22;6.1;11;178;2.72;2.66;2.48;2.31;3.6;22.3;63.2;2.4;2;17;0.08;-0.18;0.21;0.17;0.21;
1135;41.8679;8.7294;GWL30;18.12;25.17;11.37;28.81;4;31.8;91.6;765.37;46.36;248.9;32.17;51.22;6.1;11;161;2.72;2.66;2.48;2.31;3.6;22.3;63.2;2.4;2;14;0.08;-0.18;0.21;0.17;0.21;
1136;41.862;8.8251;GWL30;17.45;25.01;10.35;28.72;5.2;40.2;85.6;834.82;62.68;263.01;35.46;58.85;5.9;14;157;2.87;3.13;2.4;2.89;4.9;27.9;60.1;2.3;4;18;0.06;-0.02;0.15;0.14;0.22;
1137;41.856;8.9207;GWL30;16.79;25.05;9.26;28.7;7.7;43;86.6;1045.07;78.87;361.43;42.71;67.27;5.5;15;137;3.25;3.78;2.55;3.61;6.8;28.8;63;1.9;6;28;0.02;-0.1;0.14;0.15;0.16;
1138;41.85;9.0164;GWL30;16.95;25.2;9.33;29.05;8.6;48.6;84.9;1029.28;75.02;348.15;42.81;75.48;5.3;12;142;3.16;3.7;2.37;3.63;7.7;32.8;60.8;1.7;5;24;0;-0.14;0.1;0.17;0.1;
1139;41.8439;9.112;GWL30;13.06;21.23;5.67;23.44;0.2;4.3;45;1467.63;112.83;523.52;62.55;95.62;5.6;3;109;3.29;3.68;2.64;3.39;0.2;4;36.3;1.9;1;31;-0.01;-0.16;0.1;0.17;0.01;
1140;41.8376;9.2077;GWL30;11.45;19.32;4.38;21.08;0;1;23.1;1623.1;132.44;593.72;65.67;118.24;4.6;2;98;3.25;3.47;2.81;3.11;0;1;20.5;0.9;0;29;-0.02;-0.1;0.13;0.11;0.03;
1141;41.8313;9.3033;GWL30;17;25.3;9.39;28.9;4.6;45.5;89.2;1011.84;66.15;345.11;44.67;102.77;4.3;11;163;3.13;3.53;2.37;3.45;4.1;30.9;58;0.8;3;19;0;-0.09;0.07;0.05;0.09;
1142;41.8249;9.3988;GWL30;18.36;25.92;11.25;29.35;2.5;44;104.3;844.95;61.8;260.96;42.35;108.41;4;3;190;2.61;2.51;2.27;2.31;2.2;30.4;57;0.2;0;6;-0.01;-0.09;0.06;0.04;0.09;
1276;41.9509;8.5455;GWL30;18.12;25.17;11.37;28.81;4;31.8;91.6;765.37;46.36;248.9;32.17;51.22;6.1;11;175;2.72;2.66;2.48;2.31;3.6;22.3;63.2;2.4;2;12;0.08;-0.18;0.21;0.17;0.21;
1277;41.9452;8.6413;GWL30;17.7;25.09;10.69;28.6;3.3;32.5;91.7;821.65;49.84;266.49;34.6;54.1;6.1;12;165;2.84;3;2.42;2.59;3;22.3;64.4;2.4;4;14;0.08;-0.18;0.21;0.17;0.2;
1278;41.9394;8.7372;GWL30;17.72;25.08;10.75;28.6;3.3;32.3;91.6;816.58;49.52;264.89;34.34;53.84;6.1;12;159;2.82;2.95;2.42;2.55;3;22.3;64.2;2.4;3;15;0.08;-0.18;0.21;0.17;0.2;
1279;41.9335;8.833;GWL30;17.68;24.96;10.78;28.64;4.2;33.3;85.8;794.94;59.88;250.68;33.76;56.99;5.9;13;162;2.71;2.78;2.37;2.54;3.9;23.8;58.8;2.3;3;14;0.06;-0.01;0.16;0.14;0.23;
1280;41.9276;8.9288;GWL30;16.76;24.64;9.48;28.12;5.5;34.4;80.9;911.6;67.99;287.05;38.59;62.55;5.8;17;148;3.09;3.54;2.46;3.35;5.1;24;60.2;2.2;7;21;0.05;-0.02;0.14;0.13;0.19;
1281;41.9215;9.0246;GWL30;14.72;23.08;7.09;25.62;1.9;16.4;66.7;1207.68;93.07;402.28;50;81.46;5.3;13;120;3.4;3.97;2.58;3.73;1.9;13.5;50.9;1.7;6;25;0;-0.09;0.08;0.18;0.1;
1282;41.9154;9.1203;GWL30;15.2;23.51;7.57;26.53;2;22.8;68.7;1338.93;106.2;464.8;57.96;90.14;6.1;11;115;3.3;3.79;2.54;3.62;2;17.8;51.8;2.4;4;26;0.01;-0.11;0.09;0.23;0.06;
1283;41.9091;9.216;GWL30;12.32;20.19;5.1;22.8;0.1;2.2;20.7;1189.23;107.93;411.35;47.12;99.45;3.9;1;120;3.2;3.43;2.62;3.19;0.1;2.1;18.7;0.3;0;30;-0.02;-0.07;0.1;0.1;0.01;
1284;41.9028;9.3118;GWL30;16.99;25.17;9.56;28.73;2.7;41.3;90.1;977.24;74.48;311.4;46.24;112.31;3.3;6;151;3.15;3.42;2.66;3.26;2.3;29.2;60.4;-0.3;0;22;0;-0.12;0.07;-0.01;0.04;
1285;41.8964;9.4075;GWL30;18.78;26.23;11.9;29.49;2.4;45.2;111.2;813.36;62.45;256.4;38.16;97.84;3.3;4;194;2.69;2.54;2.55;2.27;2.2;31.7;57.7;-0.2;0;-2;-0.01;-0.13;0.05;-0.02;0.02;
1420;42.0168;8.649;GWL30;18.02;25.12;11.23;28.72;3.8;30.4;91.3;776.27;47.04;252.42;32.62;51.77;6.1;11;161;2.72;2.69;2.45;2.33;3.5;21.2;63.1;2.4;2;15;0.08;-0.18;0.21;0.17;0.21;
1421;42.011;8.745;GWL30;17.54;25.15;10.38;28.69;4.4;37.7;91.4;853.47;51.77;276.82;36;55.67;6.1;13;157;2.98;3.29;2.46;2.87;4;25.2;65.3;2.4;4;17;0.08;-0.18;0.21;0.17;0.19;
1422;42.0051;8.8409;GWL30;17.36;25.07;10.14;28.81;5.8;42.7;86.1;850.58;60.79;265.97;36.82;61.73;5;16;156;2.97;3.33;2.4;3.09;5.4;29.3;61.1;1.4;5;11;0.05;-0.07;0.13;0.18;0.25;
1423;41.9991;8.9368;GWL30;15.94;24.3;8.36;27.38;5.1;29.3;79.8;1124.64;86.21;377.38;46.98;71.96;5.2;17;124;3.32;3.92;2.59;3.67;4.8;20.8;59.2;1.5;6;22;0.02;-0.09;0.11;0.2;0.21;
1424;41.993;9.0327;GWL30;14.8;23.17;7.15;25.72;2.1;16.8;67.7;1210.3;91.2;399.89;49.7;79.05;5.8;13;121;3.43;4.02;2.6;3.75;2.1;13.6;51.9;2.1;6;21;0.01;-0.11;0.08;0.17;0.1;
1425;41.9869;9.1286;GWL30;12.11;20.12;4.91;22.07;0;1.9;31.3;1544.88;123.01;548.21;67.59;101.22;5.9;2;103;3.27;3.58;2.74;3.25;0;1.9;26.8;2.3;1;31;-0.01;-0.12;0.09;0.24;0.04;
1426;41.9806;9.2245;GWL30;12.64;20.55;5.37;23.29;0.1;2.7;23.2;1169.78;106.19;402.85;46.78;98.93;3.9;2;123;3.2;3.46;2.61;3.23;0.1;2.5;20.6;0.2;0;30;-0.02;-0.07;0.09;0.1;0.01;
1427;41.9743;9.3203;GWL30;17.17;25.28;9.78;28.96;2.7;43.7;91.1;958.5;72.99;305.72;45.28;110.63;3.3;6;155;3.09;3.3;2.63;3.16;2.4;30.3;60.8;-0.3;0;20;-0.01;-0.12;0.06;-0.01;0.03;
1428;41.9679;9.4161;GWL30;18.84;26.27;11.97;29.5;2.4;45.3;111.8;809.28;62.15;255.11;37.98;97.52;3.3;4;189;2.69;2.52;2.55;2.25;2.3;31.7;57.6;-0.4;0;4;-0.01;-0.13;0.05;-0.02;0.02;
1562;42.0941;8.5607;GWL30;18.06;25.07;11.38;28.83;4.3;32;87.3;763.69;48.12;240.02;32.77;54.66;5.6;11;161;2.66;2.57;2.49;2.33;4;22.6;59;1.9;1;13;0.08;-0.17;0.17;0.22;0.25;
1563;42.0883;8.6568;GWL30;18.04;25.06;11.36;28.81;4.2;31.6;87.3;765.81;48.25;240.68;32.83;54.76;5.6;11;161;2.66;2.57;2.48;2.34;3.9;22.3;59;1.9;2;13;0.08;-0.17;0.17;0.22;0.25;
1564;42.0825;8.7528;GWL30;17.67;24.96;10.77;28.62;3.8;32.2;86.8;812.51;51.13;254.89;34.72;57.01;5.6;12;170;2.75;2.82;2.43;2.56;3.4;22.3;59.3;2;3;14;0.07;-0.17;0.16;0.21;0.24;
1565;42.0766;8.8489;GWL30;16.91;25.21;9.36;28.96;9.1;46;86.8;1034.96;77.45;341.27;43.56;71.93;5.1;14;132;3.22;3.8;2.49;3.65;8.2;31.2;62.3;1.5;6;16;0.02;-0.1;0.09;0.22;0.26;
1566;42.0706;8.9449;GWL30;16.85;25.12;9.32;28.78;8.1;43.6;86.7;1044.35;79.85;350.76;43.51;68.4;5.2;15;135;3.22;3.77;2.51;3.58;7.3;29;62.6;1.5;6;19;0.03;-0.08;0.11;0.2;0.22;
1567;42.0646;9.0409;GWL30;14.89;23.2;7.27;26;1.6;17.7;65.3;1370.07;107.05;467.41;57.39;90.77;5.6;10;111;3.35;3.85;2.59;3.62;1.6;14.4;50;2;4;21;0.01;-0.12;0.08;0.21;0.07;
1568;42.0584;9.1369;GWL30;10.26;17.85;3.4;19.7;0;0.2;10.2;1331.8;117.77;480.65;50.26;104.1;4.4;1;103;3.21;3.31;2.79;2.97;0;0.2;9.9;0.8;0;30;-0.02;-0.09;0.14;0.06;0.02;
1569;42.0522;9.2329;GWL30;12.98;20.96;5.63;23.82;0.2;3.8;27.9;1157.92;103.24;392.32;44.13;99;4;2;122;3.23;3.56;2.56;3.31;0.2;3.5;24.7;0.4;0;30;-0.01;-0.08;0.08;0.03;0.03;
1570;42.0458;9.3288;GWL30;17.77;25.7;10.52;29.52;3.5;50;96.1;907.63;68.15;290.36;42.15;105.02;3.5;7;161;2.95;3.06;2.58;2.93;3.2;33.5;61.2;-0.1;1;9;0;-0.12;0.07;-0.03;0;
1571;42.0394;9.4248;GWL30;18.77;26.27;11.87;29.53;2.5;46.2;111.2;819.71;61.81;259.83;38.19;98.03;3.5;5;174;2.69;2.59;2.53;2.32;2.5;32.5;57.7;-0.1;0;8;-0.01;-0.13;0.07;-0.04;-0.01;
1572;42.0329;9.5207;GWL30;18.89;26.35;12.03;29.56;2.5;46.6;112.3;810.94;61.15;257.12;37.94;97.31;3.6;5;176;2.68;2.56;2.54;2.29;2.4;32.7;57.1;-0.1;0;9;-0.01;-0.13;0.07;-0.03;-0.01;
1637;42.3488;1.9977;GWL30;9.89;17.78;3.51;20.74;0;1.1;8.6;711.73;194.7;123.03;29.65;60.46;4;1;163;4.02;4.73;3.8;4.56;0;1.1;8.5;0.4;1;79;-0.08;-0.14;-0.12;0.07;0.32;
1638;42.349;2.0945;GWL30;9.21;16.88;2.96;19.56;0;0.6;5.1;732.47;202.99;134.3;29.17;61.98;3.7;1;163;3.99;4.52;3.79;4.34;0;0.6;5.1;0;1;73;-0.1;-0.14;-0.1;0;0.2;
1641;42.3493;2.385;GWL30;12.55;20.47;5.83;23.48;0.7;7.4;27.9;1350.47;245.44;369.92;65.35;129.42;5.4;2;84;3.66;4.26;3.27;4;0.7;6.8;26.5;1.8;1;48;0.03;-0.19;0.34;0.23;0.24;
1642;42.3492;2.4818;GWL30;13.74;21.65;6.86;25.07;1.5;13.2;35.8;1269.7;229.61;344.92;60.49;123.64;5.3;2;97;3.59;4.11;3.19;3.96;1.5;12;33.2;1.7;1;54;0.04;-0.19;0.35;0.18;0.25;
1643;42.349;2.5786;GWL30;14.37;22.5;7.24;25.98;2;19.3;45.7;1227.5;195.98;346.15;60.77;122.75;5.5;3;114;3.51;4.21;2.94;3.96;1.9;17.3;41.7;1.8;2;63;0.05;-0.27;0.39;0.32;0.22;
1644;42.3488;2.6754;GWL30;15.49;23.74;8.25;27.47;3.8;27.2;60;1143.48;170.18;320.68;55.79;120.65;5.3;4;138;3.37;4.09;2.82;3.93;3.6;22.5;52.1;1.7;3;56;0.06;-0.32;0.38;0.27;0.27;
