#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h52 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : HadREM3-GA7_HadGEM2
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL15 : Niveau de réchauffement Monde 1.5 degrés -> 2030 / France +2°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
567;41.5579;9.0791;GWL15;14.87;22.98;8.23;26.93;4.2;28.7;44.8;1128.66;97.03;313.11;40.24;71.93;4.2;137;1.49;1.82;1.74;1.99;3;15.2;21.5;0.5;9;0.06;0.02;0.02;0.08;-0.11;
568;41.5517;9.1743;GWL15;16.6;24.32;10.15;28.87;6.8;40;56.5;894.54;68.67;256.04;36.11;82.79;4.5;188;1.5;1.58;1.81;1.63;4.8;17;28;0.9;4;0.14;0.07;0.06;0.2;0.38;
569;41.5454;9.2694;GWL15;17.08;24.73;10.75;29.18;4.8;44.4;64.4;846.16;73.44;267.3;34.16;97.7;4.1;204;1.5;1.57;1.91;1.44;2.6;18.5;32.6;0.4;14;0.08;0.19;0.1;0.11;0.17;
707;41.6474;8.8014;GWL15;16.52;23.61;10.23;27.46;0.9;17.2;51.4;797.72;61.56;194.15;30.69;66.02;4.3;169;1.29;1.21;1.56;1.04;0.6;8.5;26.4;0.6;3;0.09;-0.03;-0.01;0.12;0.41;
708;41.6415;8.8967;GWL15;15.91;23.32;9.59;27.35;1.3;24.1;43.2;876.98;63.95;220.28;31.89;62.74;3.8;157;1.23;1.32;1.57;1.38;1;12.9;17.6;0.1;-3;0.09;-0.06;0.03;0.07;0.02;
709;41.6355;8.992;GWL15;15.81;23.3;9.42;27.34;2.1;27.2;44.7;901.99;67.38;217.62;35.23;63.11;4.1;151;1.31;1.46;1.62;1.49;1.7;14;20.3;0.5;0;0.1;-0.06;0;0.1;0.02;
710;41.6294;9.0873;GWL15;15.07;23.13;8.43;27.16;4;29.9;45.7;1107.54;94.96;307.89;39.41;71.05;4.2;135;1.47;1.78;1.72;1.93;2.8;15.4;22;0.5;10;0.06;0.02;0.02;0.08;-0.11;
711;41.6232;9.1826;GWL15;15;23.09;8.37;27.09;4.2;29.6;45.5;1114.1;95.55;309.61;39.67;71.33;4.2;148;1.48;1.79;1.72;1.95;3.1;15.6;21.9;0.5;9;0.06;0.02;0.02;0.08;-0.11;
712;41.6169;9.2779;GWL15;17.06;24.7;10.68;28.96;2.8;40.8;70.3;940.43;70.35;305.01;39.81;106.17;4.2;185;1.37;1.37;1.75;1.29;1.8;16.5;29.9;0.6;5;0.07;0.17;0.1;0.09;0.15;
849;41.7248;8.7138;GWL15;16.59;23.77;10.35;27.56;0.9;19;55.9;814.96;62.89;194.88;30.54;69.39;4.8;167;1.32;1.34;1.64;1.13;0.6;9.9;29;1.1;3;0.09;-0.03;-0.01;0.12;0.25;
850;41.719;8.8093;GWL15;16.57;23.76;10.33;27.54;0.8;19.1;55.9;816.6;63.04;195.17;30.64;69.47;4.8;169;1.32;1.35;1.64;1.13;0.5;10;29.1;1.1;3;0.09;-0.03;-0.01;0.12;0.25;
851;41.713;8.9047;GWL15;15.69;23.23;9.33;27.32;1.8;27.2;41.8;905.58;66.05;228;32.97;63.99;3.8;150;1.28;1.42;1.6;1.51;1.3;13.8;17.5;0.1;-2;0.09;-0.06;0.03;0.07;0.02;
852;41.707;9.0001;GWL15;15.41;23.35;8.87;27.61;3.5;31.6;43.3;1073.07;83.5;294;38.12;68.89;4;139;1.34;1.55;1.66;1.72;2.6;14.3;17.7;0.4;2;0.08;-0.06;0.03;0.08;0.01;
853;41.7009;9.0955;GWL15;15.07;23.26;8.38;27.34;5.8;31.5;45.2;1113.84;91.04;317.92;41.31;62.56;4.5;136;1.45;1.88;1.64;2.08;4.6;16.8;21.4;0.9;6;0.07;-0.03;0.08;0.14;-0.12;
854;41.6946;9.1909;GWL15;13.83;22.01;7.17;25.18;0.9;17.7;41.8;1233.52;109.38;359.97;43.27;109.34;4;133;1.56;1.93;1.8;1.97;0.7;10.6;22;0.3;11;0.05;0.06;0.06;0.06;0.04;
855;41.6884;9.2863;GWL15;15.91;24.01;9.32;28.17;3.5;37.8;58.8;1044.5;74.38;341.06;42.12;116.43;4;160;1.44;1.67;1.75;1.74;2.4;18;25.1;0.4;0;0.07;0.06;0.14;0.1;0.09;
856;41.682;9.3817;GWL15;17.28;24.85;10.99;29.06;2.5;39.7;74.6;913.74;67.76;296.69;40.65;114.66;4.3;202;1.4;1.39;1.84;1.24;1.5;14.2;32.2;0.8;17;0.04;0.12;0.07;0.13;0.06;
992;41.7963;8.7216;GWL15;16.5;23.73;10.23;27.49;0.8;19.1;55.8;824.56;63.66;197.46;31.01;69.85;4.8;165;1.33;1.37;1.63;1.15;0.4;10;29.2;1.1;3;0.09;-0.03;-0.02;0.12;0.25;
993;41.7905;8.8171;GWL15;15.6;23.27;9.1;26.97;1.1;25.1;52.8;932.41;71.82;224.51;34.87;74.81;4.7;143;1.49;1.75;1.68;1.52;0.7;12.6;30.2;1.2;2;0.09;-0.03;-0.01;0.12;0.23;
994;41.7845;8.9127;GWL15;16.01;23.91;9.54;28.31;4.8;36;49.6;1009.63;78.69;285.07;36.03;69.75;4.2;146;1.33;1.57;1.69;1.72;3.6;16.1;20.2;0.6;-1;0.07;-0.07;0.05;0.07;0.03;
995;41.7785;9.0083;GWL15;13.7;21.84;7.18;25.13;0.8;17.2;37;1238.75;96.94;350.18;44.39;78.87;4.3;124;1.48;1.81;1.84;1.97;0.6;10.2;17.6;0.7;5;0.07;-0.07;0.06;0.09;0.01;
996;41.7724;9.1038;GWL15;13.19;21.47;6.46;24.72;0.2;13.6;34.9;1473.85;133.76;444.32;51.56;81.83;4.6;117;1.52;1.95;1.7;2.12;0.2;9.6;19.2;0.8;10;0.08;0.02;0.09;0.1;0;
997;41.7661;9.1993;GWL15;12.96;21.11;6.35;24.07;0.2;9.5;32.6;1474.11;136.55;454.36;51.46;125.52;3.8;120;1.55;1.84;1.84;1.86;0.2;6.4;17.9;0.1;14;0.04;0.04;0.08;0.08;0.05;
998;41.7598;9.2948;GWL15;14.81;22.95;8.12;27.05;2.3;28.2;44.2;1308.75;120.46;406.97;45.39;117.75;3.5;132;1.49;1.78;1.77;1.86;1.6;14.7;22.9;-0.1;9;0.05;0.05;0.09;0.1;0.06;
999;41.7535;9.3902;GWL15;16.99;24.66;10.63;28.85;2.6;38;72.1;938.89;69.87;304.52;41.56;115.86;4.3;201;1.41;1.43;1.81;1.31;1.7;14.3;31.7;0.8;20;0.04;0.12;0.07;0.13;0.05;
1134;41.8737;8.6336;GWL15;16.8;23.96;10.45;27.71;1.1;19.2;57.2;797.51;67.09;192.12;28.9;68.62;4.2;165;1.42;1.44;1.62;1.16;0.7;9.9;31;0.6;3;0.07;-0.01;-0.02;0.05;0;
1135;41.8679;8.7294;GWL15;16.74;23.91;10.56;27.74;1.5;20.8;62;809.54;60.54;211.99;30.04;75.35;5.1;150;1.35;1.39;1.74;1.19;1.2;11.5;34.5;1.5;-4;0.11;-0.07;0.1;0.13;0.41;
1136;41.862;8.8251;GWL15;16.01;23.59;9.59;27.35;1.6;26.1;58.8;897.68;67.37;234.27;33.43;79.69;5.2;143;1.46;1.69;1.71;1.47;1.2;13.9;33.7;1.5;-3;0.11;-0.06;0.09;0.13;0.38;
1137;41.856;8.9207;GWL15;14.96;23.06;8.43;27.07;4.6;29.3;44.5;1127.73;87.99;319.17;40.21;74.59;4.2;131;1.44;1.77;1.78;1.96;3.5;15.3;20.3;0.6;1;0.07;-0.07;0.06;0.07;0.02;
1138;41.85;9.0164;GWL15;15.23;23.45;8.48;27.59;5.8;33.6;48.8;1105.68;95.51;316.38;40.02;60.22;5.1;136;1.47;1.94;1.59;2.14;4.8;18.3;24.1;1.4;5;0.08;0.02;0.09;0.11;-0.06;
1139;41.8439;9.112;GWL15;11.27;19.47;4.72;22.04;0;1.6;21.4;1624.72;147.37;488.09;55.96;89.34;4.4;105;1.53;1.92;1.79;1.99;0;1.2;13.6;0.9;9;0.08;0.02;0.1;0.09;0.01;
1140;41.8376;9.2077;GWL15;9.69;17.64;3.41;19.69;0;0.1;10.8;1774.54;159.41;556.75;60.3;138.48;4.4;95;1.53;1.79;1.93;1.75;0;0.1;8.1;0.7;8;0.08;0.05;0.13;0.06;0.24;
1141;41.8313;9.3033;GWL15;15.29;23.61;8.57;27.4;2.4;32.8;56;1101.19;81.14;353.37;44.06;105.31;3.8;150;1.45;1.83;1.65;1.93;1.9;18.5;24.8;0.2;4;0.1;0.12;0.16;0.1;0.2;
1142;41.8249;9.3988;GWL15;16.98;24.54;10.61;28.12;0.6;24.5;74.3;1024.69;78.66;313.6;52.05;158.55;4.6;180;1.25;1.12;1.7;1.05;0.5;10.9;25.2;1;7;0.16;0.15;0.23;0.26;0.29;
1276;41.9509;8.5455;GWL15;16.8;23.96;10.45;27.71;1.1;19.2;57.2;797.56;67.09;192.17;28.9;68.62;4.2;159;1.42;1.44;1.62;1.16;0.7;9.9;31;0.6;-4;0.07;-0.01;-0.02;0.05;0;
1277;41.9452;8.6413;GWL15;16.3;23.72;9.78;27.4;1;20.2;56.2;855.25;71.89;205.85;30.98;71.22;4.2;150;1.47;1.62;1.58;1.32;0.7;10.2;31.8;0.6;-3;0.07;-0.01;-0.02;0.05;0;
1278;41.9394;8.7372;GWL15;16.27;23.68;9.94;27.41;1.1;21.3;59.9;862.67;64.67;225.45;32.01;77.98;5.1;147;1.4;1.54;1.69;1.32;0.9;11.7;33.7;1.5;-3;0.11;-0.07;0.09;0.13;0.39;
1279;41.9335;8.833;GWL15;16.34;23.7;10.03;27.44;1;20.2;60.1;855.17;64.06;224.01;31.8;77.59;5.2;152;1.38;1.51;1.69;1.29;0.8;11.1;33.6;1.5;-3;0.11;-0.07;0.1;0.13;0.39;
1280;41.9276;8.9288;GWL15;15.02;22.84;8.64;26.7;2.1;24.1;40.2;956.42;77.82;262.61;36.59;56.05;4.1;141;1.37;1.72;1.68;1.88;1.7;13.5;18.4;0.4;0;0.06;-0.02;0.09;0.08;-0.16;
1281;41.9215;9.0246;GWL15;12.85;21.17;6.08;24.17;0.2;11.2;34;1319.55;117.7;381.13;45.92;62.59;4.8;118;1.57;2.08;1.65;2.24;0.2;8.4;19.3;1.1;5;0.09;0.05;0.11;0.09;-0.07;
1282;41.9154;9.1203;GWL15;13.38;21.67;6.57;25.1;0.2;16.9;34.8;1459.06;134.91;445.76;51.24;73.68;4.5;113;1.51;1.96;1.61;2.17;0.2;11.8;18.9;0.8;5;0.09;0.04;0.12;0.12;-0.04;
1283;41.9091;9.216;GWL15;10.58;18.46;4.18;21.45;0;0.6;5.7;1339.77;124.37;408.59;47.57;109.57;4.3;112;1.48;1.69;1.8;1.85;0;0.5;3.4;0.8;10;0.11;0.05;0.17;0.09;0.32;
1284;41.9028;9.3118;GWL15;15.17;23.13;8.63;26.84;1.3;21.6;47.4;1190.11;91.53;367.54;60.61;176.38;4.9;140;1.38;1.39;1.83;1.38;1.2;9.5;18.9;1.3;11;0.18;0.15;0.25;0.28;0.44;
1285;41.8964;9.4075;GWL15;17.3;24.79;10.98;28.25;0.6;24.8;80.9;1000.81;76.57;306.39;50.51;156.64;4.7;189;1.23;1.09;1.7;1.01;0.5;11.1;26.3;1.1;7;0.16;0.15;0.23;0.25;0.29;
1420;42.0168;8.649;GWL15;16.55;23.76;10.38;27.61;1.2;19.6;56.6;816.3;63.85;216.27;29.29;71.61;4.1;158;1.27;1.31;1.67;1.17;0.9;10.7;28.8;0.4;3;0.08;-0.04;0.1;0.03;0.1;
1421;42.011;8.745;GWL15;15.91;23.48;9.51;27.31;1.5;24.8;54.8;895.94;70.16;237.28;32.31;75.25;4.1;151;1.37;1.58;1.67;1.45;1;12.4;29.6;0.5;2;0.08;-0.04;0.1;0.03;0.1;
1422;42.0051;8.8409;GWL15;15.67;23.38;9.29;27.5;3.3;29.5;44.8;900.59;76.56;246.7;32.83;63.76;3.6;159;1.3;1.61;1.61;1.73;2.8;15.8;19.2;0;7;0.05;-0.01;0.08;-0.01;0;
1423;41.9991;8.9368;GWL15;14.03;22.27;7.45;25.78;2.2;21.2;39.9;1202.07;103.93;351.29;42.04;73.98;3.8;124;1.44;1.87;1.74;2.07;1.8;12.8;18.9;0.2;5;0.05;-0.03;0.08;0.02;-0.01;
1424;41.993;9.0327;GWL15;12.92;21.32;6.1;24.31;0.2;12.1;37;1295.39;118.87;376.26;44.65;64.79;4.6;121;1.6;2.18;1.64;2.31;0.1;9;22.7;0.9;4;0.07;0.08;0.09;0.05;-0.09;
1425;41.9869;9.1286;GWL15;10.31;18.4;3.84;20.81;0;0.2;13.2;1711.22;157.64;529.92;58.7;85.11;4.8;96;1.52;1.88;1.78;1.95;0;0.2;9.4;1.2;8;0.09;0.04;0.14;0.1;-0.02;
1426;41.9806;9.2245;GWL15;10.9;18.8;4.45;21.93;0;1.3;7.2;1316.56;122.24;403.28;47.49;107.86;4.2;115;1.49;1.7;1.8;1.87;0;1.2;4.5;0.6;11;0.11;0.05;0.17;0.09;0.31;
1427;41.9743;9.3203;GWL15;15.4;23.32;8.86;27.12;1.3;23.1;48.5;1172.24;89.68;364.71;60.04;174.66;5;146;1.36;1.35;1.81;1.34;1.2;9.8;18.9;1.4;10;0.18;0.15;0.25;0.29;0.45;
1428;41.9679;9.4161;GWL15;17.33;24.81;11.08;28.23;0.9;23.9;80;1008.92;75.94;314.3;51.38;162.13;4.9;180;1.21;1.05;1.73;0.96;0.8;10;24.6;1.2;10;0.2;0.16;0.27;0.29;0.51;
1562;42.0941;8.5607;GWL15;16.78;24.01;10.42;27.7;1.2;19.6;61.8;781.91;63.72;198.94;30.2;62.96;3.8;163;1.39;1.48;1.59;1.15;0.9;10.3;34.8;0.2;8;0.05;-0.06;0.02;0.01;0.07;
1563;42.0883;8.6568;GWL15;16.57;23.73;10.44;27.7;1.5;21.1;49;815.09;65.84;214.26;28.22;76.82;3.7;163;1.2;1.22;1.64;1.17;1.2;11.7;21.5;0;8;0.07;-0.02;0.08;-0.02;0.09;
1564;42.0825;8.7528;GWL15;16.13;23.5;9.87;27.4;1;21.8;47.7;863.88;69.89;226.77;29.91;79.03;3.7;172;1.23;1.33;1.6;1.3;0.9;11.9;20.9;0.1;10;0.07;-0.02;0.08;-0.02;0.09;
1565;42.0766;8.8489;GWL15;15.08;23.29;8.46;27.4;5.2;33.1;45.2;1101.21;94.96;321.77;39.83;73.7;3.5;134;1.4;1.86;1.64;2.08;4.2;18.2;20.2;-0.1;6;0.04;-0.02;0.07;0.06;-0.04;
1566;42.0706;8.9449;GWL15;15.01;23.18;8.44;27.25;4.8;31;44.2;1115.17;96.49;327.14;38.86;70.42;3.7;134;1.4;1.81;1.69;2.03;3.8;16.5;19.8;0;6;0.05;-0.03;0.08;0.01;0;
1567;42.0646;9.0409;GWL15;13.05;21.41;6.22;24.61;0.2;12.6;35.8;1471.01;139.61;450.78;50.33;76.88;4.3;109;1.56;2.07;1.63;2.21;0.2;9.3;21.9;0.6;1;0.07;0.06;0.1;0.06;-0.06;
1568;42.0584;9.1369;GWL15;8.5;16.2;2.41;18.43;0;0;1.3;1461.38;149.32;444.22;48.7;108.84;4.8;98;1.48;1.66;1.92;1.73;0;0;1.1;1.1;13;0.09;0.15;0.14;0.08;0.26;
1569;42.0522;9.2329;GWL15;11.2;19.18;4.72;22.42;0;2.1;9.3;1266.01;130.79;383.68;45.35;96.82;4.3;113;1.48;1.76;1.77;1.91;0;1.9;6.3;0.7;13;0.09;0.16;0.13;0.08;0.26;
1570;42.0458;9.3288;GWL15;16.15;24.01;9.7;27.92;1.2;29.1;59.7;1094.29;83.7;335.83;55.01;163.03;4.7;153;1.36;1.36;1.84;1.32;1.1;12.9;24.1;1;8;0.17;0.12;0.24;0.25;0.5;
1571;42.0394;9.4248;GWL15;17.46;25.15;11.04;28.5;1.4;28.4;87.8;942.11;76.23;293.09;44.14;161.88;4;166;1.41;1.47;1.78;1.28;1.2;14.8;33.2;0.3;0;0.1;0.14;0.15;0.08;0.47;
1572;42.0329;9.5207;GWL15;17.59;25.25;11.19;28.55;1.4;29;89.5;932.55;75.4;290.09;43.67;161.16;4;168;1.41;1.46;1.78;1.27;1.2;15.2;32.9;0.3;-2;0.1;0.14;0.16;0.08;0.47;
1637;42.3488;1.9977;GWL15;7.55;15.5;1.68;18.53;0;0.2;0.9;809.59;221.44;157.28;30.46;54.36;4.6;139;1.71;2.35;2.05;2.33;0;0.2;0.9;1.1;59;0.03;-0.02;0.1;0.11;0.06;
1638;42.349;2.0945;GWL15;6.92;14.78;1.17;17.56;0;0.1;0.3;833.71;233.28;162.85;31.08;49.63;4.2;145;1.73;2.35;2.1;2.32;0;0.1;0.3;0.7;58;0.03;-0.01;0.1;0.11;-0.07;
1641;42.3493;2.385;GWL15;10.39;18.32;4.17;21.52;0.1;3;12;1414.4;292.57;387.55;60.78;112.22;4.7;46;1.53;2.02;1.74;2.02;0.1;2.5;10.4;1.1;15;0.07;-0.04;0.4;0.17;0.07;
1642;42.3492;2.4818;GWL15;11.63;19.6;5.25;23.17;0.2;7.2;15.6;1298.83;273.44;342.96;52.66;105.49;4.4;55;1.5;1.96;1.7;2.01;0.2;6.4;12.6;0.7;19;0.05;-0.04;0.35;0.1;0.05;
1643;42.349;2.5786;GWL15;12.36;20.27;6.05;24.02;0.4;11.3;17.4;1275;261.68;329.76;54.64;106.66;4.4;68;1.52;1.9;1.86;1.98;0.4;9.3;13.1;0.8;27;0.07;-0.03;0.36;0.19;0.01;
1644;42.3488;2.6754;GWL15;13.63;21.57;7.28;25.51;1.4;16;26.2;1178.08;265.54;332.8;48.96;113.78;4.3;112;1.53;1.86;1.93;1.93;1.2;11;17.4;0.6;42;0.07;0.07;0.49;0.13;0.12;
1705;42.1656;8.5683;GWL15;16.68;23.96;10.3;27.62;1;19;61.4;791.82;64.54;201.5;30.62;63.41;3.8;167;1.4;1.5;1.58;1.17;0.7;10.1;34.5;0.2;8;0.05;-0.05;0.02;0.01;0.07;
1706;42.1599;8.6645;GWL15;15.5;23.16;9.09;27.09;1.6;25.6;44.3;939.57;76.08;246.78;32.63;82.53;3.7;155;1.35;1.59;1.65;1.59;1.2;12.9;20.8;0;9;0.06;-0.01;0.08;-0.01;0.08;
1707;42.1541;8.7607;GWL15;15.43;23.44;8.87;27.56;3.8;31.8;47.8;1087.99;93.07;303.93;36.59;86.94;4;141;1.38;1.66;1.69;1.73;2.5;15;22.1;0.3;9;0.06;-0.01;0.06;-0.01;0.09;
1708;42.1482;8.8569;GWL15;14.63;22.92;8;26.81;4.6;28.6;43.3;1144.81;99.2;335.05;39.89;75.53;3.5;127;1.44;1.93;1.67;2.17;3.8;16.4;20.1;-0.2;6;0.04;-0.02;0.08;0.02;-0.05;
